Node,Party,Modularity Class,Degree,Left Percentage,Right Percentage,Middle Percentage,Neutral Percentage
4378,right,12,4,1.0,0.0,0.0,0.0
10787,left,12,2,0.5,0.5,0.0,0.0
1066,left,4,25,0.8,0.12,0.04,0.04
2352,right,1,3,0.0,1.0,0.0,0.0
3885,right,1,16,0.0625,0.875,0.0,0.0625
6521,neutral,3,3,1.0,0.0,0.0,0.0
1316,left,3,401,0.8703241895261845,0.059850374064837904,0.012468827930174564,0.057356608478802994
2966,left,4,3,1.0,0.0,0.0,0.0
112,left,3,1266,0.8956521739130435,0.03320158102766799,0.025296442687747035,0.0458498023715415
998,left,0,49,0.7755102040816326,0.14285714285714285,0.04081632653061224,0.04081632653061224
2536,left,9,288,0.89198606271777,0.04529616724738676,0.024390243902439025,0.03832752613240418
10675,left,2,1,1.0,0.0,0.0,0.0
7178,left,2,1011,0.8326732673267326,0.046534653465346534,0.023762376237623763,0.09702970297029703
3304,right,1,4,0.0,1.0,0.0,0.0
1367,right,1,123,0.05737704918032787,0.9098360655737705,0.00819672131147541,0.02459016393442623
19661,right,3,1,1.0,0.0,0.0,0.0
14995,right,1,25,0.0,0.96,0.04,0.0
10713,right,11,5,0.4,0.6,0.0,0.0
1266,right,1,233,0.012875536480686695,0.9313304721030042,0.02575107296137339,0.030042918454935622
11635,right,10,1,0.0,1.0,0.0,0.0
899,right,10,31,0.03225806451612903,0.967741935483871,0.0,0.0
3128,right,0,3,0.3333333333333333,0.6666666666666666,0.0,0.0
6882,left,8,2,0.5,0.0,0.5,0.0
6735,middle,8,5,0.6,0.2,0.2,0.0
9526,right,1,6,0.0,0.8333333333333334,0.16666666666666666,0.0
9015,right,1,8,0.0,1.0,0.0,0.0
2962,right,1,6,0.16666666666666666,0.8333333333333334,0.0,0.0
196,left,0,39,0.7435897435897436,0.20512820512820512,0.05128205128205128,0.0
4249,right,0,73,0.958904109589041,0.0410958904109589,0.0,0.0
3448,right,13,12,0.75,0.16666666666666666,0.0,0.08333333333333333
1416,neutral,13,2,0.0,0.5,0.5,0.0
3961,right,13,4,0.0,0.25,0.0,0.75
1035,left,5,2,1.0,0.0,0.0,0.0
68,left,5,42,0.8333333333333334,0.023809523809523808,0.0,0.14285714285714285
649,left,9,215,0.8558139534883721,0.08372093023255814,0.018604651162790697,0.04186046511627907
2052,right,9,73,0.7808219178082192,0.1095890410958904,0.0273972602739726,0.0821917808219178
9351,left,7,1,1.0,0.0,0.0,0.0
433,left,7,494,0.7449392712550608,0.2145748987854251,0.018218623481781375,0.022267206477732792
2279,right,11,21,0.6666666666666666,0.2857142857142857,0.0,0.047619047619047616
10974,right,1,8,0.0,1.0,0.0,0.0
1507,right,1,58,0.0,0.9310344827586207,0.06896551724137931,0.0
743,right,0,19,0.9473684210526315,0.05263157894736842,0.0,0.0
580,right,4,374,0.7967914438502673,0.11764705882352941,0.05080213903743316,0.034759358288770054
