Node,Party,Modularity Class,Degree,Left Percentage,Right Percentage,Middle Percentage,Neutral Percentage
18380,neutral,18,1,0.0,1.0,0.0,0.0
813,right,18,5,0.6,0.2,0.0,0.2
1815,right,3,3,0.0,1.0,0.0,0.0
3659,right,3,7,0.14285714285714285,0.8571428571428571,0.0,0.0
667,left,0,1,1.0,0.0,0.0,0.0
60,left,0,42,0.9761904761904762,0.0,0.0,0.023809523809523808
837,left,10,1,1.0,0.0,0.0,0.0
43,left,10,39,0.9487179487179487,0.0,0.0,0.05128205128205128
2406,left,5,4,0.6666666666666666,0.3333333333333333,0.0,0.0
423,right,5,35,0.9142857142857143,0.0,0.0,0.08571428571428572
2282,left,6,1,1.0,0.0,0.0,0.0
4213,left,6,76,0.8421052631578947,0.02631578947368421,0.02631578947368421,0.10526315789473684
2510,middle,6,1,1.0,0.0,0.0,0.0
1092,left,10,4,0.75,0.0,0.25,0.0
24516,left,1,1,1.0,0.0,0.0,0.0
112,left,1,192,0.9057591623036649,0.031413612565445025,0.005235602094240838,0.05759162303664921
2593,left,10,2,0.5,0.0,0.0,0.5
1312,left,10,17,0.9411764705882353,0.058823529411764705,0.0,0.0
226,neutral,10,18,0.9444444444444444,0.05555555555555555,0.0,0.0
22729,left,6,1,1.0,0.0,0.0,0.0
9125,left,6,8,0.875,0.125,0.0,0.0
11431,left,10,1,1.0,0.0,0.0,0.0
18436,left,1,3,0.6666666666666666,0.3333333333333333,0.0,0.0
1314,left,1,1,1.0,0.0,0.0,0.0
1330,left,1,2,1.0,0.0,0.0,0.0
88,right,1,5,0.6,0.4,0.0,0.0
90,left,12,10,0.7,0.1,0.2,0.0
28,middle,12,40,0.875,0.025,0.05,0.05
1458,left,10,4,0.75,0.0,0.25,0.0
2716,left,1,1,1.0,0.0,0.0,0.0
2639,left,12,4,0.75,0.0,0.25,0.0
2648,left,9,17,0.8823529411764706,0.058823529411764705,0.058823529411764705,0.0
196,left,5,5,0.6,0.4,0.0,0.0
5761,left,12,2,0.5,0.0,0.5,0.0
26,left,12,2,1.0,0.0,0.0,0.0
417,left,10,1,1.0,0.0,0.0,0.0
2802,left,5,4,0.5,0.5,0.0,0.0
833,left,10,2,1.0,0.0,0.0,0.0
1992,left,14,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
154,right,14,7,0.8571428571428571,0.0,0.0,0.14285714285714285
5082,left,11,1,1.0,0.0,0.0,0.0
7178,left,11,13,0.9230769230769231,0.07692307692307693,0.0,0.0
19357,left,10,1,1.0,0.0,0.0,0.0
926,middle,4,7,0.0,0.42857142857142855,0.5714285714285714,0.0
1026,middle,4,1,0.0,0.0,1.0,0.0
1887,left,5,5,0.6,0.4,0.0,0.0
24517,left,6,1,1.0,0.0,0.0,0.0
211,left,9,6,0.8333333333333334,0.0,0.0,0.16666666666666666
389,left,9,11,0.9090909090909091,0.0,0.09090909090909091,0.0
9932,left,10,2,0.5,0.0,0.0,0.5
2787,left,7,5,0.8,0.0,0.0,0.2
11817,neutral,7,16,0.6666666666666666,0.13333333333333333,0.06666666666666667,0.13333333333333333
982,left,7,8,0.5,0.25,0.0,0.25
1064,left,7,2,1.0,0.0,0.0,0.0
11554,left,7,2,1.0,0.0,0.0,0.0
1865,middle,4,1,0.0,1.0,0.0,0.0
2885,right,4,9,0.1111111111111111,0.0,0.8888888888888888,0.0
7035,left,5,1,0.0,1.0,0.0,0.0
276,left,7,1,1.0,0.0,0.0,0.0
1826,left,11,2,1.0,0.0,0.0,0.0
2332,left,9,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
16736,left,9,2,1.0,0.0,0.0,0.0
3482,left,1,4,1.0,0.0,0.0,0.0
4603,left,1,2,1.0,0.0,0.0,0.0
126,left,5,2,0.0,1.0,0.0,0.0
472,right,6,4,1.0,0.0,0.0,0.0
1388,left,9,4,0.25,0.5,0.25,0.0
6671,left,6,1,0.0,1.0,0.0,0.0
1882,left,5,3,0.0,1.0,0.0,0.0
24518,middle,9,1,1.0,0.0,0.0,0.0
3932,right,5,6,0.3333333333333333,0.6666666666666666,0.0,0.0
5173,left,1,1,1.0,0.0,0.0,0.0
4045,left,9,1,1.0,0.0,0.0,0.0
1702,left,6,1,1.0,0.0,0.0,0.0
1062,left,6,5,0.8,0.0,0.0,0.2
323,right,5,122,0.860655737704918,0.04918032786885246,0.04918032786885246,0.040983606557377046
2072,left,7,9,0.7777777777777778,0.1111111111111111,0.0,0.1111111111111111
16313,left,6,1,1.0,0.0,0.0,0.0
3836,middle,4,2,0.0,0.5,0.5,0.0
3039,middle,4,94,0.6808510638297872,0.1276595744680851,0.18085106382978725,0.010638297872340425
1032,right,4,9,0.1111111111111111,0.0,0.8888888888888888,0.0
1184,left,10,2,0.5,0.5,0.0,0.0
325,left,2,5,0.8,0.2,0.0,0.0
2879,left,1,1,1.0,0.0,0.0,0.0
