Node,Party,Modularity Class,Degree,Left Percentage,Right Percentage,Middle Percentage,Neutral Percentage
10351,left,1,11,0.9090909090909091,0.0,0.09090909090909091,0.0
13790,left,6,28,0.8928571428571429,0.0,0.03571428571428571,0.07142857142857142
15299,middle,12,5,0.0,0.8,0.2,0.0
16054,right,12,20,0.15,0.55,0.25,0.05
13120,right,12,45,0.28888888888888886,0.4222222222222222,0.2,0.08888888888888889
580,right,12,98,0.4489795918367347,0.3469387755102041,0.16326530612244897,0.04081632653061224
2466,left,2,39,0.8717948717948718,0.10256410256410256,0.02564102564102564,0.0
9083,left,2,1,1.0,0.0,0.0,0.0
7892,right,12,22,0.22727272727272727,0.45454545454545453,0.2727272727272727,0.045454545454545456
16014,middle,12,14,0.21428571428571427,0.5,0.21428571428571427,0.07142857142857142
2178,neutral,10,2,1.0,0.0,0.0,0.0
1665,left,10,80,0.775,0.0625,0.025,0.1375
974,left,9,7,0.7142857142857143,0.2857142857142857,0.0,0.0
7288,left,9,1,1.0,0.0,0.0,0.0
1092,left,3,20,0.8,0.15,0.0,0.05
3135,left,3,3,1.0,0.0,0.0,0.0
16128,right,7,2,0.0,1.0,0.0,0.0
85,right,0,20,0.0,0.85,0.05,0.1
1458,left,3,28,0.6428571428571429,0.21428571428571427,0.10714285714285714,0.03571428571428571
7421,left,3,16,0.75,0.0625,0.0625,0.125
141,right,18,54,0.8888888888888888,0.018518518518518517,0.0,0.09259259259259259
7255,left,1,1,1.0,0.0,0.0,0.0
649,left,1,297,0.8047138047138047,0.12121212121212122,0.02356902356902357,0.050505050505050504
648,right,13,8,0.2857142857142857,0.5714285714285714,0.0,0.14285714285714285
15909,left,13,1,0.0,1.0,0.0,0.0
4810,right,12,2,0.0,0.5,0.0,0.5
12261,neutral,12,3,0.0,0.6666666666666666,0.0,0.3333333333333333
315,left,6,12,0.8333333333333334,0.08333333333333333,0.08333333333333333,0.0
112,left,4,475,0.8945147679324894,0.04852320675105485,0.012658227848101266,0.04430379746835443
8958,neutral,22,2,0.0,0.5,0.0,0.5
8400,right,22,3,0.0,0.3333333333333333,0.0,0.6666666666666666
9982,right,0,1,0.0,1.0,0.0,0.0
14704,right,0,41,0.024390243902439025,0.9024390243902439,0.04878048780487805,0.024390243902439025
2014,left,4,20,0.75,0.15,0.05,0.05
6754,right,0,9,0.1111111111111111,0.8888888888888888,0.0,0.0
4611,right,0,59,0.05084745762711865,0.9322033898305084,0.0,0.01694915254237288
3975,right,13,2,0.0,1.0,0.0,0.0
3932,right,13,46,0.6304347826086957,0.21739130434782608,0.08695652173913043,0.06521739130434782
5741,right,13,1,0.0,1.0,0.0,0.0
1143,left,18,3,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333
14491,neutral,18,5,1.0,0.0,0.0,0.0
3077,middle,13,2,0.5,0.5,0.0,0.0
16129,neutral,22,1,0.0,0.0,0.0,1.0
1266,right,0,62,0.0,0.9354838709677419,0.016129032258064516,0.04838709677419355
4449,right,0,5,0.0,1.0,0.0,0.0
4875,right,2,8,0.625,0.375,0.0,0.0
2406,left,2,15,0.8,0.13333333333333333,0.06666666666666667,0.0
1604,left,2,82,0.9259259259259259,0.037037037037037035,0.012345679012345678,0.024691358024691357
931,left,1,7,0.8571428571428571,0.0,0.14285714285714285,0.0
16130,left,10,1,1.0,0.0,0.0,0.0
6018,left,10,197,0.7969543147208121,0.08121827411167512,0.030456852791878174,0.09137055837563451
2396,left,3,12,0.9166666666666666,0.0,0.08333333333333333,0.0
16131,right,44,1,0.0,0.0,0.0,1.0
4620,neutral,44,1,0.0,1.0,0.0,0.0
2663,left,2,1,1.0,0.0,0.0,0.0
2536,left,2,68,0.8823529411764706,0.04411764705882353,0.014705882352941176,0.058823529411764705
720,left,3,6,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666
267,left,3,3,0.6666666666666666,0.0,0.0,0.3333333333333333
5148,neutral,3,1,0.0,0.0,0.0,1.0
349,neutral,3,9,0.6666666666666666,0.1111111111111111,0.0,0.2222222222222222
8859,left,4,8,0.75,0.0,0.25,0.0
11573,middle,4,1,1.0,0.0,0.0,0.0
16132,right,10,1,1.0,0.0,0.0,0.0
196,left,2,37,0.8108108108108109,0.13513513513513514,0.05405405405405406,0.0
43,left,16,211,0.9004739336492891,0.02843601895734597,0.023696682464454975,0.04739336492890995
8499,right,12,8,0.25,0.5,0.25,0.0
1043,right,1,103,0.8640776699029126,0.08737864077669903,0.02912621359223301,0.019417475728155338
16133,left,3,1,1.0,0.0,0.0,0.0
9303,right,2,2,0.0,0.0,0.0,1.0
8916,neutral,20,15,0.0,0.26666666666666666,0.06666666666666667,0.6666666666666666
12427,left,2,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
2289,left,2,149,0.8648648648648649,0.060810810810810814,0.02027027027027027,0.05405405405405406
3724,left,45,1,1.0,0.0,0.0,0.0
3028,left,45,1,1.0,0.0,0.0,0.0
1167,middle,2,44,0.8863636363636364,0.045454545454545456,0.045454545454545456,0.022727272727272728
188,right,2,63,0.7936507936507936,0.1111111111111111,0.07936507936507936,0.015873015873015872
28,middle,3,95,0.7578947368421053,0.12631578947368421,0.07368421052631578,0.042105263157894736
9862,right,0,35,0.08571428571428572,0.8857142857142857,0.0,0.02857142857142857
982,left,6,70,0.8714285714285714,0.02857142857142857,0.07142857142857142,0.02857142857142857
3364,right,0,7,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.0
1245,right,0,14,0.0,1.0,0.0,0.0
558,left,19,4,1.0,0.0,0.0,0.0
13890,left,19,24,0.4583333333333333,0.20833333333333334,0.08333333333333333,0.25
12249,right,0,2,0.0,1.0,0.0,0.0
1099,middle,0,33,0.0,0.8787878787878788,0.030303030303030304,0.09090909090909091
7934,left,12,1,0.0,1.0,0.0,0.0
758,right,12,16,0.1875,0.625,0.0625,0.125
883,left,1,12,0.8333333333333334,0.08333333333333333,0.08333333333333333,0.0
747,left,2,122,0.8512396694214877,0.0743801652892562,0.03305785123966942,0.04132231404958678
7692,left,1,12,0.9166666666666666,0.0,0.08333333333333333,0.0
943,left,4,2,1.0,0.0,0.0,0.0
1827,left,11,2,1.0,0.0,0.0,0.0
6026,left,11,11,0.6363636363636364,0.09090909090909091,0.0,0.2727272727272727
13172,right,14,2,1.0,0.0,0.0,0.0
1668,left,2,33,0.8181818181818182,0.12121212121212122,0.06060606060606061,0.0
15310,left,14,24,0.8333333333333334,0.08333333333333333,0.0,0.08333333333333333
1439,right,4,33,0.8787878787878788,0.030303030303030304,0.09090909090909091,0.0
4229,left,8,4,1.0,0.0,0.0,0.0
2210,left,6,11,0.7272727272727273,0.09090909090909091,0.09090909090909091,0.09090909090909091
953,left,15,151,0.8609271523178808,0.039735099337748346,0.013245033112582781,0.08609271523178808
1171,left,1,10,0.6,0.1,0.2,0.1
14644,left,3,1,0.0,1.0,0.0,0.0
813,right,3,16,0.6875,0.125,0.125,0.0625
3062,left,10,3,0.6666666666666666,0.0,0.0,0.3333333333333333
661,left,5,4,0.5,0.25,0.0,0.25
1924,left,5,23,0.782608695652174,0.043478260869565216,0.0,0.17391304347826086
16134,neutral,20,1,0.0,0.0,0.0,1.0
1026,middle,1,2,0.5,0.0,0.5,0.0
11359,left,1,19,0.8947368421052632,0.0,0.05263157894736842,0.05263157894736842
940,middle,1,1,0.0,0.0,1.0,0.0
7900,neutral,5,16,0.875,0.125,0.0,0.0
4505,left,5,10,0.6,0.1,0.0,0.3
