Node,Party,Modularity Class,Degree,Left Percentage,Right Percentage,Middle Percentage,Neutral Percentage
4236,left,16,2,1.0,0.0,0.0,0.0
112,left,3,565,0.8297872340425532,0.06205673758865248,0.031914893617021274,0.07624113475177305
1482,left,5,2,1.0,0.0,0.0,0.0
2352,right,7,1,0.0,1.0,0.0,0.0
1367,right,7,50,0.16326530612244897,0.7755102040816326,0.04081632653061224,0.02040816326530612
3309,left,1,4,1.0,0.0,0.0,0.0
22243,right,8,1,0.0,1.0,0.0,0.0
2412,right,8,6,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0
22519,left,3,1,1.0,0.0,0.0,0.0
1769,left,15,1,1.0,0.0,0.0,0.0
1471,left,15,17,0.9411764705882353,0.058823529411764705,0.0,0.0
111,left,2,2,0.5,0.0,0.0,0.5
1608,left,3,1,1.0,0.0,0.0,0.0
12965,left,8,2,0.5,0.0,0.5,0.0
1312,left,8,11,0.8181818181818182,0.18181818181818182,0.0,0.0
145,middle,8,51,0.8627450980392157,0.0392156862745098,0.0,0.09803921568627451
4883,left,9,3,1.0,0.0,0.0,0.0
149,left,9,8,0.625,0.0,0.125,0.25
2748,left,8,2,0.5,0.0,0.5,0.0
1316,left,8,130,0.8846153846153846,0.023076923076923078,0.023076923076923078,0.06923076923076923
1143,left,14,9,0.8888888888888888,0.1111111111111111,0.0,0.0
2699,right,8,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
28,middle,10,26,0.7307692307692307,0.15384615384615385,0.038461538461538464,0.07692307692307693
1736,left,2,6,0.6666666666666666,0.16666666666666666,0.0,0.16666666666666666
15247,left,2,2,1.0,0.0,0.0,0.0
188,right,2,5,1.0,0.0,0.0,0.0
1702,left,2,2,0.5,0.0,0.0,0.5
5741,right,0,3,0.0,0.6666666666666666,0.3333333333333333,0.0
14646,right,0,1,0.0,1.0,0.0,0.0
1307,left,16,15,0.8,0.13333333333333333,0.0,0.06666666666666667
1960,left,2,2,0.5,0.0,0.0,0.5
10974,right,7,2,0.0,0.5,0.5,0.0
5177,left,5,7,0.7142857142857143,0.2857142857142857,0.0,0.0
7691,left,15,12,0.75,0.0,0.16666666666666666,0.08333333333333333
5361,middle,7,1,0.0,1.0,0.0,0.0
1437,right,9,2,0.0,1.0,0.0,0.0
4463,right,9,3,0.6666666666666666,0.3333333333333333,0.0,0.0
12626,left,9,3,0.0,0.6666666666666666,0.3333333333333333,0.0
4,right,9,1,1.0,0.0,0.0,0.0
2719,right,9,1,1.0,0.0,0.0,0.0
4925,right,9,1,0.0,1.0,0.0,0.0
558,left,0,2,1.0,0.0,0.0,0.0
5023,left,0,1,1.0,0.0,0.0,0.0
2676,left,0,3,1.0,0.0,0.0,0.0
2109,left,10,6,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
7178,left,9,56,0.9107142857142857,0.017857142857142856,0.0,0.07142857142857142
13020,middle,33,1,0.0,0.0,1.0,0.0
2130,middle,33,1,0.0,0.0,1.0,0.0
6748,left,3,1,1.0,0.0,0.0,0.0
1268,left,0,4,0.75,0.0,0.0,0.25
10751,left,3,3,1.0,0.0,0.0,0.0
8002,left,3,2,1.0,0.0,0.0,0.0
6919,middle,10,1,1.0,0.0,0.0,0.0
225,neutral,10,23,0.5652173913043478,0.21739130434782608,0.13043478260869565,0.08695652173913043
11453,left,9,2,1.0,0.0,0.0,0.0
4414,left,11,1,1.0,0.0,0.0,0.0
43,left,11,42,0.9761904761904762,0.023809523809523808,0.0,0.0
2890,left,5,3,1.0,0.0,0.0,0.0
2484,left,2,2,0.5,0.0,0.0,0.5
5082,left,9,3,1.0,0.0,0.0,0.0
3532,left,3,1,1.0,0.0,0.0,0.0
5508,left,15,14,0.7857142857142857,0.21428571428571427,0.0,0.0
1858,right,7,1,0.0,1.0,0.0,0.0
5569,left,1,2,1.0,0.0,0.0,0.0
22520,right,5,1,1.0,0.0,0.0,0.0
139,left,5,13,0.5384615384615384,0.15384615384615385,0.07692307692307693,0.23076923076923078
1206,left,15,5,0.8,0.0,0.0,0.2
1376,left,5,2,1.0,0.0,0.0,0.0
325,left,1,8,0.875,0.125,0.0,0.0
15371,left,0,2,1.0,0.0,0.0,0.0
340,left,9,16,0.875,0.0625,0.0,0.0625
1334,left,3,1,1.0,0.0,0.0,0.0
1667,left,1,8,0.625,0.375,0.0,0.0
13027,left,3,1,1.0,0.0,0.0,0.0
2639,left,14,8,0.75,0.125,0.0,0.125
4333,right,14,14,0.9285714285714286,0.0,0.0,0.07142857142857142
11495,right,3,1,1.0,0.0,0.0,0.0
10873,left,2,2,0.5,0.0,0.0,0.5
837,left,11,8,0.75,0.125,0.125,0.0
833,left,5,4,0.75,0.0,0.0,0.25
2235,left,5,5,0.8,0.2,0.0,0.0
2196,left,15,3,0.6666666666666666,0.0,0.0,0.3333333333333333
613,right,7,1,0.0,1.0,0.0,0.0
1311,left,3,1,1.0,0.0,0.0,0.0
13855,right,7,1,0.0,1.0,0.0,0.0
505,left,9,24,0.9130434782608695,0.043478260869565216,0.0,0.043478260869565216
813,right,5,6,0.8333333333333334,0.16666666666666666,0.0,0.0
131,right,5,4,0.0,0.75,0.0,0.25
3419,left,6,4,0.75,0.0,0.0,0.25
4047,left,1,3,1.0,0.0,0.0,0.0
13013,left,3,1,1.0,0.0,0.0,0.0
