Node,Party,Modularity Class,Degree,Left Percentage,Right Percentage,Middle Percentage,Neutral Percentage
1736,left,13,16,0.75,0.25,0.0,0.0
649,left,7,179,0.88268156424581,0.07262569832402235,0.01675977653631285,0.027932960893854747
107,left,4,10,0.2,0.5,0.2,0.1
3039,middle,10,2,1.0,0.0,0.0,0.0
1774,left,10,1,1.0,0.0,0.0,0.0
112,left,10,129,0.8515625,0.0703125,0.015625,0.0625
2524,left,3,4,0.75,0.25,0.0,0.0
1155,left,3,90,0.9,0.03333333333333333,0.0,0.06666666666666667
2748,left,8,2,0.5,0.5,0.0,0.0
2635,left,8,2,1.0,0.0,0.0,0.0
13081,left,1,1,1.0,0.0,0.0,0.0
10613,left,1,62,0.8870967741935484,0.06451612903225806,0.016129032258064516,0.03225806451612903
111,left,9,3,0.6666666666666666,0.3333333333333333,0.0,0.0
423,right,2,110,0.9,0.07272727272727272,0.0,0.02727272727272727
5417,left,5,3,1.0,0.0,0.0,0.0
937,right,6,21,0.19047619047619047,0.6190476190476191,0.09523809523809523,0.09523809523809523
225,neutral,6,68,0.6470588235294118,0.23529411764705882,0.04411764705882353,0.07352941176470588
226,neutral,6,10,0.5,0.4,0.0,0.1
28,middle,6,145,0.6944444444444444,0.14583333333333334,0.11805555555555555,0.041666666666666664
358,right,4,21,0.42857142857142855,0.23809523809523808,0.14285714285714285,0.19047619047619047
9305,right,4,4,0.0,1.0,0.0,0.0
3352,right,0,16,0.06666666666666667,0.8666666666666667,0.0,0.06666666666666667
1603,left,1,15,0.8666666666666667,0.13333333333333333,0.0,0.0
684,left,1,6,0.8333333333333334,0.16666666666666666,0.0,0.0
1632,left,5,67,0.9253731343283582,0.05970149253731343,0.0,0.014925373134328358
1201,left,1,29,0.8275862068965517,0.13793103448275862,0.034482758620689655,0.0
286,left,2,8,0.75,0.25,0.0,0.0
2542,left,1,3,0.6666666666666666,0.3333333333333333,0.0,0.0
4447,left,2,6,0.5,0.5,0.0,0.0
1260,right,13,2,1.0,0.0,0.0,0.0
4229,left,5,4,1.0,0.0,0.0,0.0
6098,right,3,28,0.8928571428571429,0.03571428571428571,0.03571428571428571,0.03571428571428571
334,left,3,22,0.8636363636363636,0.045454545454545456,0.045454545454545456,0.045454545454545456
2289,left,3,143,0.8169014084507042,0.1056338028169014,0.035211267605633804,0.04225352112676056
4439,middle,81,0,0.0,0.0,0.0,0.0
1823,left,1,4,1.0,0.0,0.0,0.0
971,left,1,110,0.9181818181818182,0.01818181818181818,0.0,0.06363636363636363
14,right,4,98,0.7448979591836735,0.17346938775510204,0.05102040816326531,0.030612244897959183
8662,left,7,1,0.0,0.0,0.0,1.0
15997,neutral,7,2,1.0,0.0,0.0,0.0
1482,left,3,2,1.0,0.0,0.0,0.0
2648,left,3,18,0.8888888888888888,0.1111111111111111,0.0,0.0
481,left,1,78,0.8333333333333334,0.10256410256410256,0.02564102564102564,0.038461538461538464
8908,left,2,4,0.5,0.5,0.0,0.0
1806,left,1,1,1.0,0.0,0.0,0.0
2008,left,10,101,0.9306930693069307,0.019801980198019802,0.009900990099009901,0.039603960396039604
2308,right,0,1,0.0,1.0,0.0,0.0
7417,right,0,5,0.0,0.8,0.0,0.2
1439,right,1,17,0.9411764705882353,0.058823529411764705,0.0,0.0
3291,left,10,1,1.0,0.0,0.0,0.0
1668,left,8,45,0.6444444444444445,0.2222222222222222,0.06666666666666667,0.06666666666666667
196,left,13,9,0.8888888888888888,0.1111111111111111,0.0,0.0
16892,left,1,10,0.9,0.0,0.0,0.1
4612,right,4,3,0.0,1.0,0.0,0.0
6018,left,3,76,0.8947368421052632,0.039473684210526314,0.013157894736842105,0.05263157894736842
1288,left,1,22,0.6363636363636364,0.2727272727272727,0.045454545454545456,0.045454545454545456
530,left,14,5,0.75,0.25,0.0,0.0
982,left,14,20,0.7,0.3,0.0,0.0
2538,left,1,41,0.7317073170731707,0.07317073170731707,0.04878048780487805,0.14634146341463414
17073,left,31,1,0.0,1.0,0.0,0.0
533,right,31,2,1.0,0.0,0.0,0.0
943,left,19,3,1.0,0.0,0.0,0.0
1490,left,1,3,1.0,0.0,0.0,0.0
7721,left,13,2,1.0,0.0,0.0,0.0
402,left,13,13,1.0,0.0,0.0,0.0
5868,left,19,5,0.4,0.4,0.0,0.2
1793,left,3,3,0.6666666666666666,0.0,0.0,0.3333333333333333
1555,left,5,14,0.5714285714285714,0.35714285714285715,0.0,0.07142857142857142
2248,left,1,18,0.8888888888888888,0.0,0.1111111111111111,0.0
3885,right,0,6,0.3333333333333333,0.6666666666666666,0.0,0.0
16997,right,0,5,0.0,1.0,0.0,0.0
3446,left,10,4,0.5,0.5,0.0,0.0
2998,right,2,5,0.8,0.2,0.0,0.0
3381,right,1,1,1.0,0.0,0.0,0.0
987,left,3,2,0.5,0.5,0.0,0.0
2536,left,3,62,0.9193548387096774,0.016129032258064516,0.016129032258064516,0.04838709677419355
4171,right,3,30,0.9666666666666667,0.0,0.0,0.03333333333333333
17074,middle,3,2,1.0,0.0,0.0,0.0
3456,left,3,1,0.0,0.0,1.0,0.0
2380,left,8,1,1.0,0.0,0.0,0.0
953,left,8,121,0.9173553719008265,0.03305785123966942,0.0,0.049586776859504134
15160,right,8,2,0.5,0.5,0.0,0.0
3106,right,8,30,0.7,0.1,0.13333333333333333,0.06666666666666667
26,left,6,27,0.9629629629629629,0.037037037037037035,0.0,0.0
6266,left,1,37,0.8888888888888888,0.05555555555555555,0.0,0.05555555555555555
4958,left,3,1,1.0,0.0,0.0,0.0
4782,left,3,3,0.6666666666666666,0.0,0.3333333333333333,0.0
141,right,4,52,0.8076923076923077,0.11538461538461539,0.019230769230769232,0.057692307692307696
16687,left,11,6,0.8333333333333334,0.16666666666666666,0.0,0.0
17075,left,11,3,0.6666666666666666,0.0,0.0,0.3333333333333333
2146,left,11,1,1.0,0.0,0.0,0.0
396,left,11,2,1.0,0.0,0.0,0.0
1949,left,6,4,0.25,0.5,0.0,0.25
653,neutral,8,7,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666
2216,left,3,2,0.5,0.5,0.0,0.0
998,left,5,8,0.875,0.125,0.0,0.0
19,right,5,1,1.0,0.0,0.0,0.0
9468,left,1,3,0.6666666666666666,0.3333333333333333,0.0,0.0
7126,right,15,17,0.4117647058823529,0.35294117647058826,0.11764705882352941,0.11764705882352941
8670,left,8,1,1.0,0.0,0.0,0.0
267,left,8,39,0.9230769230769231,0.0,0.0,0.07692307692307693
8405,left,13,5,1.0,0.0,0.0,0.0
408,left,2,8,0.625,0.375,0.0,0.0
96,right,2,3,0.3333333333333333,0.6666666666666666,0.0,0.0
5307,right,20,2,0.0,0.5,0.5,0.0
17016,right,20,1,0.0,1.0,0.0,0.0
6176,middle,20,4,0.0,0.25,0.75,0.0
1996,right,10,1,1.0,0.0,0.0,0.0
2712,left,1,1,1.0,0.0,0.0,0.0
931,left,3,4,0.75,0.0,0.0,0.25
861,left,3,3,0.3333333333333333,0.6666666666666666,0.0,0.0
5835,neutral,10,7,0.7142857142857143,0.2857142857142857,0.0,0.0
1295,left,2,5,0.6,0.4,0.0,0.0
