Node,Party,Modularity Class,Degree,Left Percentage,Right Percentage,Middle Percentage,Neutral Percentage
8964,right,1,1,0.0,1.0,0.0,0.0
3314,right,1,11,0.0,1.0,0.0,0.0
2079,left,5,6,1.0,0.0,0.0,0.0
1316,left,5,7,0.7142857142857143,0.2857142857142857,0.0,0.0
998,left,4,23,0.9130434782608695,0.043478260869565216,0.043478260869565216,0.0
481,left,1,11,0.8181818181818182,0.09090909090909091,0.09090909090909091,0.0
4439,middle,63,0,0.0,0.0,0.0,0.0
1378,left,0,2,1.0,0.0,0.0,0.0
953,left,0,7,1.0,0.0,0.0,0.0
1711,left,2,2,0.5,0.5,0.0,0.0
323,right,2,32,0.9375,0.03125,0.0,0.03125
2866,right,1,1,0.0,1.0,0.0,0.0
1482,left,3,3,1.0,0.0,0.0,0.0
231,left,3,13,0.6153846153846154,0.15384615384615385,0.0,0.23076923076923078
17572,right,1,1,0.0,1.0,0.0,0.0
37,left,5,8,1.0,0.0,0.0,0.0
6199,left,2,1,0.0,1.0,0.0,0.0
4284,left,3,5,0.6,0.0,0.2,0.2
226,neutral,3,27,0.7037037037037037,0.18518518518518517,0.07407407407407407,0.037037037037037035
12381,neutral,2,1,1.0,0.0,0.0,0.0
2648,left,2,33,0.8787878787878788,0.09090909090909091,0.0,0.030303030303030304
937,right,13,6,0.3333333333333333,0.5,0.0,0.16666666666666666
2650,left,2,4,1.0,0.0,0.0,0.0
3264,right,1,1,0.0,1.0,0.0,0.0
4556,right,1,24,0.041666666666666664,0.9166666666666666,0.041666666666666664,0.0
18297,left,31,1,1.0,0.0,0.0,0.0
3028,left,31,1,1.0,0.0,0.0,0.0
210,left,13,10,0.6,0.3,0.1,0.0
26,left,4,26,1.0,0.0,0.0,0.0
3355,left,0,1,1.0,0.0,0.0,0.0
112,left,0,311,0.864951768488746,0.03858520900321544,0.03536977491961415,0.06109324758842444
5892,right,2,1,1.0,0.0,0.0,0.0
10067,left,14,1,1.0,0.0,0.0,0.0
3504,left,14,14,0.7142857142857143,0.14285714285714285,0.07142857142857142,0.07142857142857142
6754,right,12,1,0.0,1.0,0.0,0.0
341,right,12,55,0.01818181818181818,0.9090909090909091,0.01818181818181818,0.05454545454545454
1689,left,7,1,1.0,0.0,0.0,0.0
54,left,7,50,0.64,0.34,0.0,0.02
196,left,6,3,1.0,0.0,0.0,0.0
971,left,6,4,1.0,0.0,0.0,0.0
5027,left,4,2,0.5,0.5,0.0,0.0
558,left,7,4,0.75,0.25,0.0,0.0
14838,left,7,1,1.0,0.0,0.0,0.0
1925,right,7,3,0.6666666666666666,0.3333333333333333,0.0,0.0
2466,left,4,14,0.8571428571428571,0.07142857142857142,0.07142857142857142,0.0
2075,left,2,27,0.7037037037037037,0.2222222222222222,0.037037037037037035,0.037037037037037035
18298,left,32,1,1.0,0.0,0.0,0.0
17863,left,32,1,1.0,0.0,0.0,0.0
17285,right,1,1,0.0,1.0,0.0,0.0
12753,left,0,1,1.0,0.0,0.0,0.0
902,left,3,12,0.6666666666666666,0.08333333333333333,0.08333333333333333,0.16666666666666666
2201,left,3,26,0.7692307692307693,0.07692307692307693,0.038461538461538464,0.11538461538461539
28,middle,3,31,0.8064516129032258,0.0967741935483871,0.03225806451612903,0.06451612903225806
2289,left,4,41,0.8780487804878049,0.04878048780487805,0.024390243902439025,0.04878048780487805
2538,left,9,9,0.8888888888888888,0.0,0.1111111111111111,0.0
18299,right,17,1,0.0,1.0,0.0,0.0
1266,right,17,3,0.3333333333333333,0.6666666666666666,0.0,0.0
314,left,2,1,1.0,0.0,0.0,0.0
17937,neutral,1,1,0.0,1.0,0.0,0.0
1783,right,1,4,0.0,0.75,0.0,0.25
18300,left,13,3,0.3333333333333333,0.6666666666666666,0.0,0.0
423,right,13,34,0.7941176470588235,0.17647058823529413,0.0,0.029411764705882353
5826,left,2,2,1.0,0.0,0.0,0.0
837,left,4,3,1.0,0.0,0.0,0.0
2008,left,5,33,0.9696969696969697,0.0,0.0,0.030303030303030304
6747,left,0,1,1.0,0.0,0.0,0.0
2438,middle,0,1,1.0,0.0,0.0,0.0
15755,right,12,1,0.0,1.0,0.0,0.0
18026,right,12,2,0.0,1.0,0.0,0.0
11732,left,0,1,1.0,0.0,0.0,0.0
4414,left,5,2,1.0,0.0,0.0,0.0
3774,right,7,1,1.0,0.0,0.0,0.0
3607,left,3,1,1.0,0.0,0.0,0.0
1043,right,13,5,1.0,0.0,0.0,0.0
1736,left,5,6,0.8333333333333334,0.16666666666666666,0.0,0.0
4399,left,5,8,1.0,0.0,0.0,0.0
580,right,5,13,0.9230769230769231,0.07692307692307693,0.0,0.0
7052,left,2,3,1.0,0.0,0.0,0.0
1643,left,9,1,1.0,0.0,0.0,0.0
958,left,9,7,0.7142857142857143,0.14285714285714285,0.0,0.14285714285714285
250,left,2,25,0.92,0.0,0.0,0.08
8533,left,2,1,1.0,0.0,0.0,0.0
5177,left,0,1,1.0,0.0,0.0,0.0
2287,left,2,3,1.0,0.0,0.0,0.0
