Node,Party,Modularity Class,Degree,Left Percentage,Right Percentage,Middle Percentage,Neutral Percentage
7986,left,12,6,0.4,0.4,0.0,0.2
1815,right,1,2,0.5,0.5,0.0,0.0
18710,left,1,4,0.0,0.75,0.0,0.25
1314,left,6,1,1.0,0.0,0.0,0.0
152,left,6,14,0.7857142857142857,0.07142857142857142,0.0,0.14285714285714285
2482,right,0,4,0.75,0.0,0.0,0.25
6552,left,0,4,0.75,0.25,0.0,0.0
1507,right,1,16,0.0,1.0,0.0,0.0
2210,left,12,2,1.0,0.0,0.0,0.0
1316,left,12,34,0.9411764705882353,0.0,0.0,0.058823529411764705
649,left,5,12,0.8333333333333334,0.08333333333333333,0.0,0.08333333333333333
481,left,6,15,0.5333333333333333,0.26666666666666666,0.06666666666666667,0.13333333333333333
3372,left,2,24,0.875,0.08333333333333333,0.0,0.041666666666666664
530,left,62,2,1.0,0.0,0.0,0.0
12821,left,4,1,1.0,0.0,0.0,0.0
7178,left,4,116,0.8793103448275862,0.017241379310344827,0.02586206896551724,0.07758620689655173
5568,left,8,4,1.0,0.0,0.0,0.0
13935,left,8,4,1.0,0.0,0.0,0.0
3149,right,1,4,0.0,1.0,0.0,0.0
8333,right,1,24,0.0,0.875,0.08333333333333333,0.041666666666666664
3418,left,11,3,1.0,0.0,0.0,0.0
1155,left,11,17,1.0,0.0,0.0,0.0
43,left,3,29,0.896551724137931,0.034482758620689655,0.0,0.06896551724137931
3310,left,3,3,0.6666666666666666,0.0,0.3333333333333333,0.0
2813,left,11,22,0.9090909090909091,0.045454545454545456,0.0,0.045454545454545456
924,left,3,2,0.5,0.0,0.5,0.0
1437,right,8,4,0.5,0.5,0.0,0.0
4463,right,8,1,0.0,1.0,0.0,0.0
7691,left,11,4,0.5,0.0,0.5,0.0
24471,middle,11,1,1.0,0.0,0.0,0.0
2352,right,1,1,0.0,1.0,0.0,0.0
7993,right,1,11,0.0,0.9090909090909091,0.0,0.09090909090909091
28,middle,5,179,0.8426966292134831,0.0449438202247191,0.0449438202247191,0.06741573033707865
10974,right,1,1,0.0,1.0,0.0,0.0
3885,right,1,7,0.0,1.0,0.0,0.0
976,middle,3,2,1.0,0.0,0.0,0.0
6276,left,12,3,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333
5628,neutral,12,5,0.6,0.4,0.0,0.0
2639,left,8,4,1.0,0.0,0.0,0.0
1993,left,3,5,0.8,0.0,0.0,0.2
3887,left,3,1,1.0,0.0,0.0,0.0
24472,neutral,3,1,1.0,0.0,0.0,0.0
2248,left,3,5,0.8,0.0,0.0,0.2
1898,middle,1,1,0.0,1.0,0.0,0.0
3364,right,1,5,0.0,0.8,0.2,0.0
39,left,11,1,1.0,0.0,0.0,0.0
1451,neutral,3,1,1.0,0.0,0.0,0.0
2254,left,2,3,0.6666666666666666,0.0,0.3333333333333333,0.0
3531,right,2,1,1.0,0.0,0.0,0.0
674,left,11,1,1.0,0.0,0.0,0.0
833,left,0,3,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
267,left,2,16,1.0,0.0,0.0,0.0
1424,right,1,5,0.0,0.8,0.2,0.0
1245,right,1,6,0.0,1.0,0.0,0.0
375,middle,1,4,0.0,1.0,0.0,0.0
14,right,1,12,0.16666666666666666,0.5833333333333334,0.08333333333333333,0.16666666666666666
4081,left,12,1,1.0,0.0,0.0,0.0
7386,left,5,6,0.8333333333333334,0.0,0.16666666666666666,0.0
3076,left,5,12,0.9166666666666666,0.0,0.0,0.08333333333333333
1384,left,11,2,0.5,0.5,0.0,0.0
1896,left,3,1,1.0,0.0,0.0,0.0
1887,left,2,2,1.0,0.0,0.0,0.0
2484,left,11,1,1.0,0.0,0.0,0.0
63,left,3,16,0.875,0.0,0.125,0.0
687,right,1,1,0.0,1.0,0.0,0.0
3203,left,14,1,0.0,1.0,0.0,0.0
323,right,14,24,0.7083333333333334,0.16666666666666666,0.125,0.0
55,left,5,2,1.0,0.0,0.0,0.0
10387,left,11,1,1.0,0.0,0.0,0.0
9374,neutral,5,1,1.0,0.0,0.0,0.0
6368,left,5,1,1.0,0.0,0.0,0.0
2072,left,3,7,0.8571428571428571,0.0,0.14285714285714285,0.0
2198,left,11,2,1.0,0.0,0.0,0.0
1357,left,8,10,0.9,0.0,0.1,0.0
116,left,3,25,0.92,0.04,0.0,0.04
773,left,12,1,1.0,0.0,0.0,0.0
1806,left,0,9,0.7777777777777778,0.0,0.1111111111111111,0.1111111111111111
8779,left,12,1,1.0,0.0,0.0,0.0
2905,left,11,1,1.0,0.0,0.0,0.0
505,left,0,6,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666
1594,middle,8,1,1.0,0.0,0.0,0.0
15650,left,8,2,0.5,0.5,0.0,0.0
334,left,2,3,1.0,0.0,0.0,0.0
4659,left,0,4,0.75,0.0,0.0,0.25
3420,left,11,5,0.8,0.2,0.0,0.0
837,left,3,3,1.0,0.0,0.0,0.0
1875,left,4,1,1.0,0.0,0.0,0.0
2146,left,11,2,1.0,0.0,0.0,0.0
8337,left,15,10,0.9,0.0,0.0,0.1
1951,left,2,5,0.8,0.0,0.0,0.2
3308,left,4,1,1.0,0.0,0.0,0.0
9551,right,4,1,1.0,0.0,0.0,0.0
1467,left,4,1,1.0,0.0,0.0,0.0
3760,left,3,2,1.0,0.0,0.0,0.0
202,left,5,1,0.0,0.0,1.0,0.0
8914,right,11,1,1.0,0.0,0.0,0.0
10018,right,1,1,0.0,1.0,0.0,0.0
356,left,5,1,0.0,0.0,1.0,0.0
12115,right,1,1,0.0,1.0,0.0,0.0
24473,left,11,1,1.0,0.0,0.0,0.0
292,left,3,19,0.631578947368421,0.15789473684210525,0.10526315789473684,0.10526315789473684
3144,left,3,2,1.0,0.0,0.0,0.0
3505,left,11,1,1.0,0.0,0.0,0.0
6167,right,1,1,0.0,1.0,0.0,0.0
2748,left,4,2,1.0,0.0,0.0,0.0
24020,left,4,10,1.0,0.0,0.0,0.0
2803,left,5,2,1.0,0.0,0.0,0.0
2839,left,0,3,0.6666666666666666,0.0,0.0,0.3333333333333333
24423,left,15,4,1.0,0.0,0.0,0.0
437,left,5,1,0.0,0.0,1.0,0.0
8964,right,1,1,0.0,1.0,0.0,0.0
1284,left,0,5,0.4,0.2,0.2,0.2
1055,right,8,1,0.0,1.0,0.0,0.0
24474,right,1,1,0.0,1.0,0.0,0.0
2471,left,0,7,0.8571428571428571,0.0,0.0,0.14285714285714285
26,left,0,8,0.75,0.0,0.125,0.125
2688,left,11,1,1.0,0.0,0.0,0.0
4391,right,1,1,0.0,1.0,0.0,0.0
13644,right,1,1,0.0,1.0,0.0,0.0
624,left,6,11,0.6363636363636364,0.2727272727272727,0.09090909090909091,0.0
988,left,24,1,1.0,0.0,0.0,0.0
