Node,Party,Modularity Class,Degree,Left Percentage,Right Percentage,Middle Percentage,Neutral Percentage
1366,right,20,1,0.0,1.0,0.0,0.0
1261,right,20,3,0.0,1.0,0.0,0.0
14536,right,7,1,0.0,1.0,0.0,0.0
4004,right,7,4,0.0,1.0,0.0,0.0
4430,right,7,2,0.0,1.0,0.0,0.0
539,neutral,12,2,0.0,0.5,0.5,0.0
6275,right,12,1,0.0,0.0,0.0,1.0
887,middle,12,10,0.3,0.4,0.2,0.1
1732,left,16,1,1.0,0.0,0.0,0.0
4488,left,16,2,0.5,0.0,0.5,0.0
11844,right,7,1,0.0,1.0,0.0,0.0
4,right,7,4,0.0,1.0,0.0,0.0
13904,right,14,1,0.0,1.0,0.0,0.0
1266,right,14,7,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.0
883,left,2,9,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.0
788,left,2,7,1.0,0.0,0.0,0.0
1784,left,33,1,1.0,0.0,0.0,0.0
632,left,33,1,1.0,0.0,0.0,0.0
1288,left,4,9,0.8888888888888888,0.1111111111111111,0.0,0.0
320,left,9,10,0.9,0.0,0.0,0.1
12845,right,20,1,0.0,1.0,0.0,0.0
17059,neutral,2,1,0.0,0.0,1.0,0.0
28,middle,2,132,0.8320610687022901,0.06870229007633588,0.03816793893129771,0.061068702290076333
17819,left,1,1,1.0,0.0,0.0,0.0
112,left,1,347,0.9190751445086706,0.028901734104046242,0.011560693641618497,0.04046242774566474
481,left,5,25,0.72,0.24,0.0,0.04
4875,right,5,6,1.0,0.0,0.0,0.0
131,right,3,9,0.2222222222222222,0.5555555555555556,0.1111111111111111,0.1111111111111111
16490,left,4,4,0.75,0.25,0.0,0.0
2075,left,1,15,0.6666666666666666,0.26666666666666666,0.0,0.06666666666666667
932,left,4,19,0.8421052631578947,0.10526315789473684,0.05263157894736842,0.0
17820,neutral,34,1,0.0,0.0,0.0,1.0
12535,neutral,34,1,0.0,0.0,0.0,1.0
8838,left,9,1,0.0,1.0,0.0,0.0
2372,right,9,2,1.0,0.0,0.0,0.0
982,left,9,21,0.7619047619047619,0.23809523809523808,0.0,0.0
4270,left,1,1,1.0,0.0,0.0,0.0
14498,left,8,2,1.0,0.0,0.0,0.0
820,left,8,10,0.7,0.1,0.1,0.1
3189,left,8,1,1.0,0.0,0.0,0.0
292,left,10,16,0.8125,0.125,0.0625,0.0
905,left,4,14,0.7857142857142857,0.14285714285714285,0.0,0.07142857142857142
109,left,9,3,1.0,0.0,0.0,0.0
63,left,4,7,0.8571428571428571,0.14285714285714285,0.0,0.0
2046,left,11,2,1.0,0.0,0.0,0.0
2260,neutral,9,6,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.0
14608,middle,9,1,0.0,0.0,0.0,1.0
2329,right,9,3,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333
4920,left,8,2,1.0,0.0,0.0,0.0
17821,right,35,1,1.0,0.0,0.0,0.0
17444,left,35,1,0.0,1.0,0.0,0.0
163,left,8,8,0.75,0.25,0.0,0.0
2681,left,1,4,1.0,0.0,0.0,0.0
8016,left,1,5,1.0,0.0,0.0,0.0
588,left,4,14,0.8571428571428571,0.07142857142857142,0.07142857142857142,0.0
402,left,9,19,0.8888888888888888,0.1111111111111111,0.0,0.0
652,left,6,1,1.0,0.0,0.0,0.0
805,left,6,2,1.0,0.0,0.0,0.0
4883,left,5,1,0.0,1.0,0.0,0.0
6635,right,5,9,0.7777777777777778,0.0,0.0,0.2222222222222222
241,left,2,14,0.8571428571428571,0.07142857142857142,0.07142857142857142,0.0
1439,right,11,2,1.0,0.0,0.0,0.0
747,left,2,3,1.0,0.0,0.0,0.0
1911,left,17,1,0.0,1.0,0.0,0.0
