Node,Party,Modularity Class,Degree,Left Percentage,Right Percentage,Middle Percentage,Neutral Percentage
1817,left,8,13,0.6153846153846154,0.23076923076923078,0.07692307692307693,0.07692307692307693
5507,left,8,1,1.0,0.0,0.0,0.0
18573,right,8,3,0.6666666666666666,0.3333333333333333,0.0,0.0
196,left,3,6,0.5,0.5,0.0,0.0
412,left,2,80,0.9,0.075,0.025,0.0
292,left,2,11,0.6363636363636364,0.2727272727272727,0.09090909090909091,0.0
116,left,2,56,0.9464285714285714,0.03571428571428571,0.0,0.017857142857142856
10751,left,1,1,1.0,0.0,0.0,0.0
159,left,1,8,0.875,0.125,0.0,0.0
7763,left,3,2,1.0,0.0,0.0,0.0
21129,neutral,2,1,1.0,0.0,0.0,0.0
105,left,2,5,0.8,0.0,0.0,0.2
12626,left,0,4,0.0,1.0,0.0,0.0
9412,right,0,5,0.2,0.8,0.0,0.0
15628,right,0,1,1.0,0.0,0.0,0.0
1925,right,8,7,0.5714285714285714,0.42857142857142855,0.0,0.0
910,right,0,15,0.06666666666666667,0.9333333333333333,0.0,0.0
5877,left,3,2,1.0,0.0,0.0,0.0
1316,left,3,36,0.9444444444444444,0.027777777777777776,0.0,0.027777777777777776
18928,right,0,1,0.0,1.0,0.0,0.0
2302,right,0,10,0.0,1.0,0.0,0.0
86,left,3,2,1.0,0.0,0.0,0.0
22311,left,3,3,1.0,0.0,0.0,0.0
2112,left,9,3,0.6666666666666666,0.0,0.3333333333333333,0.0
7688,left,9,9,1.0,0.0,0.0,0.0
2270,left,8,2,1.0,0.0,0.0,0.0
16553,middle,8,3,1.0,0.0,0.0,0.0
16240,right,15,1,1.0,0.0,0.0,0.0
16149,left,15,4,0.25,0.75,0.0,0.0
32,right,0,1,0.0,1.0,0.0,0.0
1266,right,0,92,0.03260869565217391,0.9239130434782609,0.0,0.043478260869565216
13736,left,8,5,0.75,0.25,0.0,0.0
24000,right,5,2,0.0,1.0,0.0,0.0
2221,right,5,3,0.0,1.0,0.0,0.0
4,right,0,65,0.015625,0.9375,0.015625,0.03125
15083,right,0,1,0.0,1.0,0.0,0.0
4824,right,0,1,0.0,1.0,0.0,0.0
3941,left,9,2,0.5,0.0,0.5,0.0
28,middle,1,129,0.859375,0.078125,0.015625,0.046875
24001,right,6,1,0.0,1.0,0.0,0.0
13954,right,6,19,0.05263157894736842,0.9473684210526315,0.0,0.0
1458,left,2,3,0.6666666666666666,0.3333333333333333,0.0,0.0
43,left,2,16,0.9375,0.0,0.0,0.0625
14639,neutral,8,3,0.6666666666666666,0.3333333333333333,0.0,0.0
2001,right,8,1,1.0,0.0,0.0,0.0
171,left,8,1,1.0,0.0,0.0,0.0
16490,left,4,26,0.8076923076923077,0.15384615384615385,0.0,0.038461538461538464
7691,left,1,6,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666
357,left,3,8,0.75,0.125,0.125,0.0
12507,left,1,2,0.0,0.5,0.5,0.0
2070,right,1,6,1.0,0.0,0.0,0.0
63,left,1,12,0.8333333333333334,0.16666666666666666,0.0,0.0
1667,left,1,35,0.8857142857142857,0.11428571428571428,0.0,0.0
19357,left,1,5,0.4,0.2,0.2,0.2
657,right,1,5,0.4,0.2,0.0,0.4
12232,left,2,1,1.0,0.0,0.0,0.0
