Node,Party,Modularity Class,Degree,Left Percentage,Right Percentage,Middle Percentage,Neutral Percentage
4079,neutral,1,1,0.0,0.0,1.0,0.0
28,middle,1,241,0.8,0.0875,0.03333333333333333,0.07916666666666666
2812,left,1,9,0.6666666666666666,0.1111111111111111,0.1111111111111111,0.1111111111111111
57,left,5,20,0.95,0.0,0.0,0.05
149,left,5,3,0.6666666666666666,0.0,0.3333333333333333,0.0
5150,left,0,2,0.5,0.0,0.0,0.5
805,left,0,238,0.8277310924369747,0.03361344537815126,0.058823529411764705,0.07983193277310924
225,neutral,0,250,0.824,0.044,0.06,0.072
4850,left,1,2,1.0,0.0,0.0,0.0
2422,left,0,2,0.5,0.0,0.0,0.5
1482,left,11,2,1.0,0.0,0.0,0.0
2648,left,11,27,0.8518518518518519,0.037037037037037035,0.037037037037037035,0.07407407407407407
4954,left,5,3,0.6666666666666666,0.0,0.0,0.3333333333333333
1011,left,1,1,0.0,0.0,1.0,0.0
739,left,11,1,1.0,0.0,0.0,0.0
3536,left,11,2,1.0,0.0,0.0,0.0
1062,left,17,2,0.5,0.5,0.0,0.0
5140,left,17,3,1.0,0.0,0.0,0.0
5141,right,17,4,1.0,0.0,0.0,0.0
5151,neutral,0,2,0.5,0.0,0.0,0.5
1833,left,5,3,0.3333333333333333,0.0,0.0,0.6666666666666666
266,left,12,10,0.8,0.0,0.0,0.2
5152,left,11,1,0.0,0.0,0.0,1.0
1978,neutral,11,25,0.88,0.0,0.0,0.12
695,neutral,5,8,0.75,0.0,0.125,0.125
2195,left,6,5,0.8,0.0,0.2,0.0
54,left,6,22,0.9523809523809523,0.047619047619047616,0.0,0.0
4045,left,6,16,0.9375,0.0,0.0625,0.0
2743,left,6,1,1.0,0.0,0.0,0.0
5153,left,4,1,1.0,0.0,0.0,0.0
1636,left,4,107,0.822429906542056,0.037383177570093455,0.037383177570093455,0.102803738317757
4427,left,1,1,0.0,0.0,1.0,0.0
5154,left,0,2,0.5,0.0,0.0,0.5
1143,left,2,3,0.6666666666666666,0.0,0.0,0.3333333333333333
5147,right,7,1,0.0,1.0,0.0,0.0
1507,right,7,4,0.0,1.0,0.0,0.0
2650,left,5,3,0.6666666666666666,0.0,0.0,0.3333333333333333
2289,left,3,56,0.8928571428571429,0.03571428571428571,0.017857142857142856,0.05357142857142857
4994,left,3,2,0.5,0.5,0.0,0.0
1353,left,5,2,1.0,0.0,0.0,0.0
259,left,5,7,0.5714285714285714,0.0,0.0,0.42857142857142855
953,left,14,30,0.8666666666666667,0.1,0.0,0.03333333333333333
77,left,5,1,1.0,0.0,0.0,0.0
1632,left,5,7,0.7142857142857143,0.0,0.2857142857142857,0.0
5155,neutral,18,1,0.0,0.0,0.0,1.0
4776,neutral,18,7,0.14285714285714285,0.2857142857142857,0.0,0.5714285714285714
1272,right,14,1,1.0,0.0,0.0,0.0
837,left,7,9,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.3333333333333333
226,neutral,7,19,0.5263157894736842,0.3157894736842105,0.10526315789473684,0.05263157894736842
3280,neutral,7,4,1.0,0.0,0.0,0.0
937,right,10,27,0.7407407407407407,0.14814814814814814,0.037037037037037035,0.07407407407407407
2058,right,10,1,0.0,1.0,0.0,0.0
5156,right,18,1,0.0,0.0,0.0,1.0
3404,neutral,10,1,0.0,1.0,0.0,0.0
1476,middle,12,1,1.0,0.0,0.0,0.0
481,left,12,24,0.8333333333333334,0.08333333333333333,0.08333333333333333,0.0
1757,left,14,3,0.6666666666666666,0.0,0.0,0.3333333333333333
4507,left,2,13,0.9230769230769231,0.07692307692307693,0.0,0.0
4520,left,10,1,0.0,1.0,0.0,0.0
3310,left,7,7,0.5714285714285714,0.14285714285714285,0.0,0.2857142857142857
2593,left,6,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
188,right,6,22,0.9545454545454546,0.045454545454545456,0.0,0.0
154,right,7,10,0.6,0.2,0.1,0.1
