Node,Party,Modularity Class,Degree,Left Percentage,Right Percentage,Middle Percentage,Neutral Percentage
2396,left,4,2,1.0,0.0,0.0,0.0
412,left,3,76,0.9342105263157895,0.02631578947368421,0.02631578947368421,0.013157894736842105
159,left,1,97,0.9484536082474226,0.010309278350515464,0.010309278350515464,0.030927835051546393
23916,neutral,33,1,0.0,1.0,0.0,0.0
15628,right,33,1,0.0,0.0,0.0,1.0
1092,left,11,4,1.0,0.0,0.0,0.0
1066,left,13,8,0.875,0.0,0.125,0.0
13252,neutral,3,1,1.0,0.0,0.0,0.0
1062,left,3,29,0.9310344827586207,0.0,0.0,0.06896551724137931
28,middle,2,105,0.8,0.09523809523809523,0.047619047619047616,0.05714285714285714
580,right,3,71,0.8028169014084507,0.11267605633802817,0.028169014084507043,0.056338028169014086
1640,left,2,1,0.0,0.0,0.0,1.0
225,neutral,2,39,0.7948717948717948,0.1282051282051282,0.02564102564102564,0.05128205128205128
7691,left,5,3,1.0,0.0,0.0,0.0
1316,left,6,131,0.816793893129771,0.0916030534351145,0.030534351145038167,0.061068702290076333
436,left,2,7,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.2857142857142857
3162,left,5,7,0.8571428571428571,0.0,0.14285714285714285,0.0
1339,left,4,4,1.0,0.0,0.0,0.0
2008,left,11,31,0.9354838709677419,0.03225806451612903,0.03225806451612903,0.0
389,left,5,29,0.9655172413793104,0.0,0.0,0.034482758620689655
43,left,5,65,0.9538461538461539,0.0,0.03076923076923077,0.015384615384615385
1736,left,2,5,0.6,0.2,0.2,0.0
18153,left,2,6,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666
2070,right,2,49,0.9183673469387755,0.061224489795918366,0.02040816326530612,0.0
1466,left,2,2,0.0,0.5,0.5,0.0
196,left,2,12,0.6666666666666666,0.25,0.08333333333333333,0.0
937,right,5,3,0.6666666666666666,0.3333333333333333,0.0,0.0
684,left,5,3,0.6666666666666666,0.3333333333333333,0.0,0.0
13905,left,5,11,1.0,0.0,0.0,0.0
1295,left,5,3,1.0,0.0,0.0,0.0
2254,left,1,1,1.0,0.0,0.0,0.0
116,left,1,49,0.8775510204081632,0.061224489795918366,0.02040816326530612,0.04081632653061224
1376,left,1,4,1.0,0.0,0.0,0.0
1437,right,25,2,0.5,0.5,0.0,0.0
4463,right,25,1,0.0,1.0,0.0,0.0
5713,left,10,1,1.0,0.0,0.0,0.0
1357,left,10,62,0.8548387096774194,0.0,0.04838709677419355,0.0967741935483871
4047,left,3,1,1.0,0.0,0.0,0.0
2352,right,9,4,0.0,1.0,0.0,0.0
3885,right,7,18,0.0,0.8888888888888888,0.1111111111111111,0.0
17824,left,25,1,0.0,1.0,0.0,0.0
105,left,5,23,0.8695652173913043,0.043478260869565216,0.043478260869565216,0.043478260869565216
481,left,9,23,0.6521739130434783,0.30434782608695654,0.043478260869565216,0.0
9462,left,11,1,1.0,0.0,0.0,0.0
17782,right,9,2,0.0,1.0,0.0,0.0
4,right,9,2,0.0,1.0,0.0,0.0
2648,left,3,32,0.875,0.0625,0.0,0.0625
4396,middle,2,2,0.0,0.5,0.5,0.0
22564,right,0,3,0.0,1.0,0.0,0.0
1783,right,16,3,0.3333333333333333,0.6666666666666666,0.0,0.0
13954,right,0,218,0.10091743119266056,0.8623853211009175,0.013761467889908258,0.022935779816513763
1012,left,1,2,1.0,0.0,0.0,0.0
7864,left,1,1,1.0,0.0,0.0,0.0
1702,left,4,2,1.0,0.0,0.0,0.0
2289,left,4,51,0.9215686274509803,0.0196078431372549,0.0,0.058823529411764705
2639,left,3,4,1.0,0.0,0.0,0.0
1887,left,5,11,0.8181818181818182,0.09090909090909091,0.09090909090909091,0.0
153,left,5,3,1.0,0.0,0.0,0.0
