Node,Party,Modularity Class,Degree,Left Percentage,Right Percentage,Middle Percentage,Neutral Percentage
4044,right,17,2,0.0,1.0,0.0,0.0
580,right,2,170,0.7411764705882353,0.14705882352941177,0.03529411764705882,0.07647058823529412
7710,right,17,7,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.0
1424,right,0,12,0.0,1.0,0.0,0.0
8169,right,0,49,0.0,0.8775510204081632,0.061224489795918366,0.061224489795918366
15133,left,121,0,0.0,0.0,0.0,0.0
725,left,9,19,0.7894736842105263,0.10526315789473684,0.0,0.10526315789473684
250,left,18,83,0.891566265060241,0.060240963855421686,0.024096385542168676,0.024096385542168676
2100,middle,2,2,0.0,1.0,0.0,0.0
154,right,2,53,0.5283018867924528,0.20754716981132076,0.16981132075471697,0.09433962264150944
2070,right,2,7,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285
2007,left,1,7,0.8571428571428571,0.14285714285714285,0.0,0.0
5989,left,1,11,1.0,0.0,0.0,0.0
112,left,11,524,0.8986615678776291,0.05927342256214149,0.0076481835564053535,0.03441682600382409
1827,left,13,7,1.0,0.0,0.0,0.0
108,left,13,7,1.0,0.0,0.0,0.0
15134,left,9,1,1.0,0.0,0.0,0.0
787,left,9,173,0.8372093023255814,0.040697674418604654,0.046511627906976744,0.0755813953488372
1817,left,8,20,0.65,0.35,0.0,0.0
5720,left,1,7,1.0,0.0,0.0,0.0
15135,left,13,1,1.0,0.0,0.0,0.0
4899,left,13,55,0.8363636363636363,0.03636363636363636,0.01818181818181818,0.10909090909090909
4439,middle,122,0,0.0,0.0,0.0,0.0
1476,middle,1,1,1.0,0.0,0.0,0.0
481,left,1,118,0.9145299145299145,0.05982905982905983,0.017094017094017096,0.008547008547008548
2584,neutral,13,1,1.0,0.0,0.0,0.0
230,left,13,66,0.8181818181818182,0.030303030303030304,0.030303030303030304,0.12121212121212122
1862,left,1,8,0.375,0.25,0.125,0.25
225,neutral,2,110,0.6818181818181818,0.10909090909090909,0.08181818181818182,0.12727272727272726
2903,left,9,3,0.6666666666666666,0.0,0.0,0.3333333333333333
2412,right,0,11,0.18181818181818182,0.8181818181818182,0.0,0.0
5958,right,0,34,0.17647058823529413,0.7058823529411765,0.029411764705882353,0.08823529411764706
161,left,2,5,1.0,0.0,0.0,0.0
2813,left,2,19,0.8421052631578947,0.05263157894736842,0.05263157894736842,0.05263157894736842
14681,left,2,2,1.0,0.0,0.0,0.0
259,left,2,41,0.7804878048780488,0.04878048780487805,0.0,0.17073170731707318
5057,left,9,2,1.0,0.0,0.0,0.0
13099,neutral,1,1,1.0,0.0,0.0,0.0
