Node,Party,Modularity Class,Degree,Left Percentage,Right Percentage,Middle Percentage,Neutral Percentage
1359,left,1,9,1.0,0.0,0.0,0.0
54,left,4,53,0.8679245283018868,0.09433962264150944,0.0,0.03773584905660377
1603,left,2,18,0.7777777777777778,0.1111111111111111,0.0,0.1111111111111111
402,left,1,24,1.0,0.0,0.0,0.0
1232,left,9,9,0.4444444444444444,0.5555555555555556,0.0,0.0
10534,right,9,4,0.25,0.75,0.0,0.0
3664,right,9,2,0.5,0.5,0.0,0.0
2226,right,6,38,0.6842105263157895,0.18421052631578946,0.05263157894736842,0.07894736842105263
2812,left,8,2,1.0,0.0,0.0,0.0
6220,left,8,55,0.8148148148148148,0.05555555555555555,0.037037037037037035,0.09259259259259259
2721,left,22,1,1.0,0.0,0.0,0.0
1993,left,22,28,0.8148148148148148,0.1111111111111111,0.0,0.07407407407407407
3798,left,4,1,1.0,0.0,0.0,0.0
16998,left,8,1,1.0,0.0,0.0,0.0
20182,neutral,6,1,1.0,0.0,0.0,0.0
12759,left,6,142,0.7816901408450704,0.056338028169014086,0.028169014084507043,0.13380281690140844
3672,right,0,9,0.0,1.0,0.0,0.0
7443,right,0,5,0.4,0.6,0.0,0.0
1702,left,4,2,0.5,0.5,0.0,0.0
6635,right,4,26,0.9615384615384616,0.0,0.038461538461538464,0.0
4013,left,4,1,1.0,0.0,0.0,0.0
1173,right,13,3,0.0,1.0,0.0,0.0
4556,right,13,13,0.0,0.9230769230769231,0.07692307692307693,0.0
2533,left,19,1,1.0,0.0,0.0,0.0
2655,left,19,13,0.7692307692307693,0.15384615384615385,0.0,0.07692307692307693
20854,right,13,1,0.0,1.0,0.0,0.0
8528,right,13,23,0.08695652173913043,0.7391304347826086,0.043478260869565216,0.13043478260869565
3267,right,6,2,1.0,0.0,0.0,0.0
2447,left,8,2,1.0,0.0,0.0,0.0
5159,right,20,3,0.0,0.6666666666666666,0.3333333333333333,0.0
1507,right,0,16,0.0,1.0,0.0,0.0
13463,left,44,1,0.0,1.0,0.0,0.0
9033,right,44,1,1.0,0.0,0.0,0.0
6088,left,7,1,1.0,0.0,0.0,0.0
15698,left,7,4,0.75,0.0,0.0,0.25
6538,left,8,1,1.0,0.0,0.0,0.0
2630,right,13,1,0.0,1.0,0.0,0.0
214,left,8,14,0.7857142857142857,0.21428571428571427,0.0,0.0
2536,left,8,44,0.9767441860465116,0.023255813953488372,0.0,0.0
2470,left,14,4,0.75,0.25,0.0,0.0
112,left,16,149,0.8986486486486487,0.060810810810810814,0.013513513513513514,0.02702702702702703
437,left,2,39,0.9487179487179487,0.02564102564102564,0.0,0.02564102564102564
1126,left,10,2,0.0,0.5,0.0,0.5
16498,left,2,3,0.6666666666666666,0.3333333333333333,0.0,0.0
8265,left,2,3,1.0,0.0,0.0,0.0
5145,right,13,1,0.0,1.0,0.0,0.0
9695,right,13,21,0.09523809523809523,0.7142857142857143,0.047619047619047616,0.14285714285714285
2746,neutral,15,1,1.0,0.0,0.0,0.0
5743,left,15,47,0.9148936170212766,0.0425531914893617,0.0,0.0425531914893617
3523,left,6,2,1.0,0.0,0.0,0.0
1066,left,1,6,1.0,0.0,0.0,0.0
20856,middle,8,1,1.0,0.0,0.0,0.0
3028,left,8,85,0.9411764705882353,0.0,0.011764705882352941,0.047058823529411764
595,neutral,8,11,0.8181818181818182,0.18181818181818182,0.0,0.0
3890,left,19,2,1.0,0.0,0.0,0.0
3638,left,19,3,1.0,0.0,0.0,0.0
7795,left,3,8,0.625,0.25,0.125,0.0
64,left,7,4,0.75,0.25,0.0,0.0
15098,left,1,1,1.0,0.0,0.0,0.0
11700,left,1,7,1.0,0.0,0.0,0.0
964,left,2,9,0.7777777777777778,0.2222222222222222,0.0,0.0
10488,left,11,7,1.0,0.0,0.0,0.0
20690,left,11,3,1.0,0.0,0.0,0.0
6512,left,11,4,1.0,0.0,0.0,0.0
937,right,7,22,0.5,0.36363636363636365,0.13636363636363635,0.0
13639,left,7,1,0.0,1.0,0.0,0.0
580,right,2,130,0.8846153846153846,0.07692307692307693,0.007692307692307693,0.03076923076923077
3228,left,2,19,1.0,0.0,0.0,0.0
