Node,Party,Modularity Class,Degree,Left Percentage,Right Percentage,Middle Percentage,Neutral Percentage
481,left,8,11,0.7272727272727273,0.09090909090909091,0.09090909090909091,0.09090909090909091
5743,left,8,16,1.0,0.0,0.0,0.0
1858,right,12,1,0.0,1.0,0.0,0.0
1245,right,12,3,0.0,1.0,0.0,0.0
2879,left,2,3,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
1043,right,2,6,1.0,0.0,0.0,0.0
1066,left,2,3,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
1458,left,5,4,0.5,0.25,0.25,0.0
5715,left,5,3,1.0,0.0,0.0,0.0
70,left,8,1,1.0,0.0,0.0,0.0
131,right,5,2,1.0,0.0,0.0,0.0
26,left,5,71,0.8873239436619719,0.04225352112676056,0.04225352112676056,0.028169014084507043
5752,left,23,1,1.0,0.0,0.0,0.0
1907,left,23,1,1.0,0.0,0.0,0.0
77,left,2,7,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.2857142857142857
323,right,2,8,0.875,0.0,0.125,0.0
292,left,3,2,0.0,0.5,0.5,0.0
862,right,3,2,1.0,0.0,0.0,0.0
2173,right,5,2,1.0,0.0,0.0,0.0
2653,right,12,1,0.0,1.0,0.0,0.0
28,middle,0,229,0.868421052631579,0.039473684210526314,0.03070175438596491,0.06140350877192982
225,neutral,0,181,0.7944444444444444,0.08888888888888889,0.03333333333333333,0.08333333333333333
54,left,0,2,0.0,0.0,0.5,0.5
27,left,3,8,0.5,0.25,0.125,0.125
937,right,6,10,0.4,0.4,0.1,0.1
14,right,6,30,0.8333333333333334,0.13333333333333333,0.0,0.03333333333333333
283,left,0,5,0.6,0.0,0.2,0.2
5755,left,0,2,0.0,0.0,0.5,0.5
5756,left,0,2,0.0,0.0,0.5,0.5
866,middle,2,1,0.0,1.0,0.0,0.0
1668,left,2,10,0.6,0.1,0.1,0.2
5757,left,0,2,0.0,0.0,0.5,0.5
1162,left,8,1,1.0,0.0,0.0,0.0
5758,left,5,1,0.0,1.0,0.0,0.0
363,left,0,2,0.0,0.0,0.5,0.5
431,left,0,2,0.0,0.0,0.5,0.5
2647,left,5,4,0.5,0.0,0.25,0.25
1897,left,0,2,0.0,0.0,0.5,0.5
90,left,3,11,0.36363636363636365,0.45454545454545453,0.09090909090909091,0.09090909090909091
266,left,0,2,0.0,0.0,0.5,0.5
4202,left,0,2,0.0,0.0,0.5,0.5
4051,left,0,2,0.0,0.0,0.5,0.5
1202,left,6,1,1.0,0.0,0.0,0.0
159,left,6,18,0.7777777777777778,0.2222222222222222,0.0,0.0
5759,left,2,1,0.0,1.0,0.0,0.0
5760,left,6,1,0.0,1.0,0.0,0.0
3106,right,6,3,0.6666666666666666,0.3333333333333333,0.0,0.0
5761,left,0,2,0.0,0.0,0.5,0.5
969,left,8,4,0.5,0.0,0.25,0.25
743,right,6,1,1.0,0.0,0.0,0.0
186,left,3,4,0.0,0.5,0.25,0.25
34,left,1,3,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
255,left,7,8,0.375,0.375,0.125,0.125
932,left,2,8,0.625,0.125,0.125,0.125
1316,left,1,171,0.8830409356725146,0.05847953216374269,0.011695906432748537,0.04678362573099415
653,neutral,3,3,0.0,0.3333333333333333,0.0,0.6666666666666666
154,right,3,52,0.6346153846153846,0.19230769230769232,0.07692307692307693,0.09615384615384616
226,neutral,3,30,0.6896551724137931,0.06896551724137931,0.06896551724137931,0.1724137931034483
205,left,6,2,0.5,0.5,0.0,0.0
695,neutral,5,6,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666
5146,left,0,2,0.0,0.0,0.5,0.5
1311,left,0,3,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
527,left,5,6,0.8333333333333334,0.0,0.16666666666666666,0.0
409,left,0,1,0.0,0.0,0.0,1.0
588,left,6,14,0.7142857142857143,0.21428571428571427,0.07142857142857142,0.0
1843,left,1,1,1.0,0.0,0.0,0.0
