Node,Party,Modularity Class,Degree,Left Percentage,Right Percentage,Middle Percentage,Neutral Percentage
196,left,3,5,0.8,0.0,0.2,0.0
7178,left,2,263,0.8479087452471483,0.04182509505703422,0.034220532319391636,0.07604562737642585
1817,left,3,2,1.0,0.0,0.0,0.0
1316,left,3,148,0.8918918918918919,0.013513513513513514,0.02027027027027027,0.07432432432432433
2134,left,4,1,1.0,0.0,0.0,0.0
747,left,4,7,1.0,0.0,0.0,0.0
112,left,3,48,0.9166666666666666,0.041666666666666664,0.0,0.041666666666666664
3076,left,1,147,0.9183673469387755,0.02040816326530612,0.006802721088435374,0.05442176870748299
28,middle,1,305,0.8918032786885246,0.04262295081967213,0.009836065573770493,0.05573770491803279
2289,left,4,5,1.0,0.0,0.0,0.0
982,left,11,35,0.8,0.05714285714285714,0.11428571428571428,0.02857142857142857
6062,right,7,2,0.0,1.0,0.0,0.0
361,right,7,18,0.2777777777777778,0.2777777777777778,0.4444444444444444,0.0
14,right,7,39,0.358974358974359,0.38461538461538464,0.1794871794871795,0.07692307692307693
1378,left,4,9,1.0,0.0,0.0,0.0
159,left,10,44,0.9772727272727273,0.022727272727272728,0.0,0.0
1305,left,4,16,0.75,0.125,0.125,0.0
304,left,2,1,1.0,0.0,0.0,0.0
24020,left,12,68,0.8235294117647058,0.029411764705882353,0.07352941176470588,0.07352941176470588
2433,left,8,6,0.8333333333333334,0.16666666666666666,0.0,0.0
2580,left,2,1,1.0,0.0,0.0,0.0
2536,left,7,8,0.875,0.0,0.125,0.0
1850,neutral,28,1,0.0,0.0,0.0,1.0
8916,neutral,28,1,0.0,0.0,0.0,1.0
20851,neutral,2,1,1.0,0.0,0.0,0.0
2639,left,3,5,1.0,0.0,0.0,0.0
5694,left,3,1,1.0,0.0,0.0,0.0
1458,left,9,17,0.8823529411764706,0.0,0.058823529411764705,0.058823529411764705
2359,left,9,2,1.0,0.0,0.0,0.0
3902,left,3,4,0.75,0.0,0.25,0.0
5520,left,3,4,1.0,0.0,0.0,0.0
3223,left,2,1,1.0,0.0,0.0,0.0
24299,left,3,1,1.0,0.0,0.0,0.0
3620,neutral,2,1,1.0,0.0,0.0,0.0
1233,left,2,1,1.0,0.0,0.0,0.0
2962,right,0,3,0.0,1.0,0.0,0.0
1367,right,0,9,0.0,1.0,0.0,0.0
5994,left,9,3,1.0,0.0,0.0,0.0
26,left,13,48,0.9583333333333334,0.0,0.020833333333333332,0.020833333333333332
2328,neutral,3,2,1.0,0.0,0.0,0.0
12590,left,7,1,0.0,1.0,0.0,0.0
2033,right,7,14,0.35714285714285715,0.2857142857142857,0.35714285714285715,0.0
412,left,3,15,0.9333333333333333,0.0,0.06666666666666667,0.0
3381,right,2,1,1.0,0.0,0.0,0.0
18557,left,10,22,0.9090909090909091,0.09090909090909091,0.0,0.0
3631,right,1,3,0.6666666666666666,0.0,0.3333333333333333,0.0
4537,right,0,2,0.0,1.0,0.0,0.0
48,right,0,42,0.023809523809523808,0.9285714285714286,0.0,0.047619047619047616
1295,left,3,6,0.8333333333333334,0.0,0.16666666666666666,0.0
2137,left,3,6,0.8333333333333334,0.0,0.0,0.16666666666666666
743,right,4,5,1.0,0.0,0.0,0.0
632,left,10,6,0.8333333333333334,0.0,0.16666666666666666,0.0
171,left,10,4,0.75,0.25,0.0,0.0
998,left,4,9,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.0
3144,left,10,21,0.9523809523809523,0.0,0.047619047619047616,0.0
3368,left,10,3,1.0,0.0,0.0,0.0
19289,left,10,5,1.0,0.0,0.0,0.0
1392,left,10,1,1.0,0.0,0.0,0.0
1604,left,10,6,0.8,0.2,0.0,0.0
7691,left,3,1,1.0,0.0,0.0,0.0
177,left,8,3,1.0,0.0,0.0,0.0
21604,right,0,2,0.5,0.5,0.0,0.0
1202,left,9,2,1.0,0.0,0.0,0.0
1045,left,1,4,0.75,0.0,0.25,0.0
14178,left,1,12,0.9166666666666666,0.08333333333333333,0.0,0.0
20985,left,10,2,1.0,0.0,0.0,0.0
43,left,9,133,0.9548872180451128,0.007518796992481203,0.015037593984962405,0.022556390977443608
2634,left,3,1,1.0,0.0,0.0,0.0
1887,left,4,9,0.8888888888888888,0.0,0.1111111111111111,0.0
3372,left,3,10,1.0,0.0,0.0,0.0
1012,left,2,1,1.0,0.0,0.0,0.0
