Node,Party,Modularity Class,Degree,Left Percentage,Right Percentage,Middle Percentage,Neutral Percentage
3338,left,2,2,1.0,0.0,0.0,0.0
139,left,2,4,0.75,0.25,0.0,0.0
3884,left,1,1,1.0,0.0,0.0,0.0
54,left,1,173,0.9421965317919075,0.03468208092485549,0.011560693641618497,0.011560693641618497
1643,left,12,1,1.0,0.0,0.0,0.0
1316,left,12,3,0.6666666666666666,0.0,0.0,0.3333333333333333
3885,right,31,1,0.0,1.0,0.0,0.0
3634,right,31,1,0.0,1.0,0.0,0.0
3886,left,0,1,0.0,0.0,0.0,1.0
225,neutral,0,203,0.7832512315270936,0.08866995073891626,0.029556650246305417,0.09852216748768473
3887,left,0,2,0.0,0.0,0.5,0.5
86,left,5,13,0.5384615384615384,0.3076923076923077,0.07692307692307693,0.07692307692307693
1497,left,5,27,0.7407407407407407,0.18518518518518517,0.037037037037037035,0.037037037037037035
1850,neutral,19,1,0.0,1.0,0.0,0.0
3888,right,19,2,0.0,0.5,0.0,0.5
1681,left,4,2,0.5,0.0,0.0,0.5
3889,right,0,2,0.0,0.5,0.0,0.5
2885,right,0,6,0.16666666666666666,0.3333333333333333,0.5,0.0
226,neutral,0,19,0.6842105263157895,0.15789473684210525,0.05263157894736842,0.10526315789473684
3890,left,0,1,0.0,0.0,0.0,1.0
318,right,0,1,0.0,0.0,0.0,1.0
3891,neutral,2,1,1.0,0.0,0.0,0.0
1076,left,2,9,0.7777777777777778,0.0,0.1111111111111111,0.1111111111111111
937,right,2,3,0.6666666666666666,0.0,0.3333333333333333,0.0
89,left,2,2,0.5,0.5,0.0,0.0
887,middle,13,8,0.75,0.125,0.0,0.125
149,left,11,4,1.0,0.0,0.0,0.0
3028,left,11,5,1.0,0.0,0.0,0.0
55,left,5,2,0.5,0.5,0.0,0.0
3419,left,3,37,0.8108108108108109,0.10810810810810811,0.02702702702702703,0.05405405405405406
1062,left,9,30,0.7333333333333333,0.13333333333333333,0.03333333333333333,0.1
1554,neutral,0,4,0.5,0.25,0.25,0.0
360,left,2,6,0.5,0.16666666666666666,0.0,0.3333333333333333
259,left,4,51,0.8823529411764706,0.0392156862745098,0.0196078431372549,0.058823529411764705
1757,left,11,1,1.0,0.0,0.0,0.0
1458,left,11,8,0.75,0.125,0.125,0.0
905,left,1,19,0.7368421052631579,0.10526315789473684,0.05263157894736842,0.10526315789473684
28,middle,0,476,0.8231578947368421,0.06947368421052631,0.037894736842105266,0.06947368421052631
3892,left,2,1,1.0,0.0,0.0,0.0
982,left,2,19,0.7894736842105263,0.05263157894736842,0.0,0.15789473684210525
1639,left,11,5,0.8,0.0,0.0,0.2
747,left,3,6,0.8333333333333334,0.0,0.0,0.16666666666666666
3893,right,4,1,1.0,0.0,0.0,0.0
625,left,11,12,0.9166666666666666,0.08333333333333333,0.0,0.0
3894,middle,32,1,0.0,0.0,1.0,0.0
298,middle,32,1,0.0,0.0,1.0,0.0
1427,neutral,11,2,1.0,0.0,0.0,0.0
2471,left,3,1,1.0,0.0,0.0,0.0
116,left,3,20,0.85,0.1,0.05,0.0
2329,right,11,5,0.6,0.2,0.2,0.0
3895,left,4,1,1.0,0.0,0.0,0.0
1903,left,4,1,1.0,0.0,0.0,0.0
3896,left,2,1,1.0,0.0,0.0,0.0
3897,left,11,2,0.0,0.5,0.5,0.0
295,neutral,0,4,0.25,0.25,0.25,0.25
3898,left,1,1,1.0,0.0,0.0,0.0
1881,right,20,2,0.0,1.0,0.0,0.0
1367,right,20,1,0.0,1.0,0.0,0.0
3489,right,20,1,0.0,1.0,0.0,0.0
1560,neutral,6,2,1.0,0.0,0.0,0.0
108,left,6,2,0.5,0.0,0.0,0.5
1911,left,21,2,0.0,1.0,0.0,0.0
3899,right,21,1,1.0,0.0,0.0,0.0
3900,left,3,2,0.5,0.5,0.0,0.0
14,right,3,39,0.4358974358974359,0.5128205128205128,0.02564102564102564,0.02564102564102564
131,right,12,7,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.0
535,right,12,1,0.0,1.0,0.0,0.0
3901,right,14,1,0.0,1.0,0.0,0.0
85,right,14,5,0.4,0.6,0.0,0.0
1202,left,2,2,1.0,0.0,0.0,0.0
3902,left,5,1,1.0,0.0,0.0,0.0
241,left,2,6,0.8333333333333334,0.16666666666666666,0.0,0.0
611,left,2,1,1.0,0.0,0.0,0.0
859,left,11,4,0.5,0.25,0.25,0.0
945,right,21,1,1.0,0.0,0.0,0.0
3903,right,16,1,0.0,1.0,0.0,0.0
3904,right,16,3,0.0,1.0,0.0,0.0
1890,left,5,1,1.0,0.0,0.0,0.0
198,left,10,3,1.0,0.0,0.0,0.0
573,left,4,8,0.625,0.25,0.125,0.0
649,left,4,1,1.0,0.0,0.0,0.0
274,left,4,34,0.8823529411764706,0.058823529411764705,0.0,0.058823529411764705
3639,right,3,2,0.0,0.5,0.5,0.0
2483,right,3,2,0.5,0.5,0.0,0.0
804,middle,0,4,0.0,0.75,0.25,0.0
2157,left,5,5,0.4,0.6,0.0,0.0
1905,left,6,2,0.5,0.0,0.5,0.0
1148,left,6,2,1.0,0.0,0.0,0.0
211,left,1,5,1.0,0.0,0.0,0.0
97,left,3,2,1.0,0.0,0.0,0.0
840,right,16,1,0.0,1.0,0.0,0.0
156,left,10,3,0.6666666666666666,0.0,0.3333333333333333,0.0
31,right,3,2,0.5,0.5,0.0,0.0
22,left,3,13,0.16666666666666666,0.4166666666666667,0.4166666666666667,0.0
2250,left,0,1,0.0,0.0,0.0,1.0
3905,right,33,1,0.0,1.0,0.0,0.0
3906,right,33,1,0.0,1.0,0.0,0.0
1016,right,12,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
3907,middle,12,7,0.7142857142857143,0.2857142857142857,0.0,0.0
1189,left,1,10,0.7,0.1,0.2,0.0
3908,left,6,2,1.0,0.0,0.0,0.0
2209,left,6,1,1.0,0.0,0.0,0.0
3463,right,34,1,0.0,1.0,0.0,0.0
1972,right,34,1,0.0,1.0,0.0,0.0
3909,left,5,1,1.0,0.0,0.0,0.0
167,left,5,7,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.0
3910,left,3,1,1.0,0.0,0.0,0.0
3911,left,4,1,1.0,0.0,0.0,0.0
383,left,12,1,0.0,0.0,1.0,0.0
3912,right,19,1,0.0,1.0,0.0,0.0
2396,left,0,12,0.75,0.08333333333333333,0.08333333333333333,0.08333333333333333
3913,neutral,0,2,0.0,0.0,0.5,0.5
1806,left,2,1,1.0,0.0,0.0,0.0
43,left,2,214,0.9485981308411215,0.018691588785046728,0.009345794392523364,0.02336448598130841
58,left,2,1,1.0,0.0,0.0,0.0
