Node,Party,Modularity Class,Degree,Left Percentage,Right Percentage,Middle Percentage,Neutral Percentage
1458,left,3,18,0.8333333333333334,0.1111111111111111,0.0,0.05555555555555555
1316,left,7,320,0.8875,0.03125,0.021875,0.059375
196,left,0,26,0.8461538461538461,0.11538461538461539,0.0,0.038461538461538464
481,left,0,45,0.8666666666666667,0.1111111111111111,0.0,0.022222222222222223
3856,neutral,3,11,0.9090909090909091,0.09090909090909091,0.0,0.0
7178,left,3,291,0.8969072164948454,0.030927835051546393,0.006872852233676976,0.06529209621993128
649,left,6,589,0.8488964346349746,0.08488964346349745,0.025466893039049237,0.04074702886247878
16400,neutral,6,1,1.0,0.0,0.0,0.0
722,left,6,160,0.85625,0.03125,0.01875,0.09375
13258,left,6,1,1.0,0.0,0.0,0.0
3103,left,0,1,1.0,0.0,0.0,0.0
165,left,0,45,0.9555555555555556,0.044444444444444446,0.0,0.0
18300,left,6,2,0.5,0.5,0.0,0.0
5148,neutral,3,2,1.0,0.0,0.0,0.0
3896,left,0,4,1.0,0.0,0.0,0.0
1066,left,0,15,0.9333333333333333,0.06666666666666667,0.0,0.0
3303,left,3,1,0.0,0.0,1.0,0.0
921,middle,3,284,0.833922261484099,0.08480565371024736,0.03180212014134275,0.04946996466431095
152,left,5,57,0.8947368421052632,0.017543859649122806,0.03508771929824561,0.05263157894736842
498,left,4,1,1.0,0.0,0.0,0.0
953,left,4,432,0.6828703703703703,0.03935185185185185,0.027777777777777776,0.25
1817,left,0,10,0.9,0.1,0.0,0.0
402,left,0,60,0.85,0.08333333333333333,0.03333333333333333,0.03333333333333333
1141,left,0,9,0.7777777777777778,0.2222222222222222,0.0,0.0
364,left,2,5,1.0,0.0,0.0,0.0
159,left,0,107,0.9439252336448598,0.037383177570093455,0.009345794392523364,0.009345794392523364
1401,left,0,14,0.8571428571428571,0.07142857142857142,0.07142857142857142,0.0
964,left,5,12,0.8333333333333334,0.08333333333333333,0.08333333333333333,0.0
1876,left,6,4,1.0,0.0,0.0,0.0
153,left,0,41,0.8780487804878049,0.024390243902439025,0.04878048780487805,0.04878048780487805
1143,left,3,11,0.6363636363636364,0.18181818181818182,0.18181818181818182,0.0
2201,left,3,22,0.7727272727272727,0.0,0.13636363636363635,0.09090909090909091
14,right,6,72,0.5,0.3055555555555556,0.125,0.06944444444444445
2356,left,1,6,0.8,0.0,0.2,0.0
18351,left,0,17,0.9411764705882353,0.058823529411764705,0.0,0.0
580,right,0,69,0.8695652173913043,0.08695652173913043,0.028985507246376812,0.014492753623188406
2716,left,0,9,0.7777777777777778,0.1111111111111111,0.0,0.1111111111111111
5502,neutral,3,2,1.0,0.0,0.0,0.0
172,left,3,16,0.8125,0.0625,0.125,0.0
505,left,0,129,0.828125,0.1015625,0.0234375,0.046875
1413,left,3,49,0.8163265306122449,0.061224489795918366,0.04081632653061224,0.08163265306122448
22911,middle,6,1,1.0,0.0,0.0,0.0
1301,neutral,5,5,0.8,0.0,0.0,0.2
747,left,0,88,0.8390804597701149,0.11494252873563218,0.011494252873563218,0.034482758620689655
558,left,1,4,1.0,0.0,0.0,0.0
7468,left,0,69,0.927536231884058,0.057971014492753624,0.0,0.014492753623188406
15938,left,2,8,0.375,0.5,0.0,0.125
22912,right,2,1,1.0,0.0,0.0,0.0
6158,right,2,17,0.23529411764705882,0.7647058823529411,0.0,0.0
2748,left,0,10,0.7,0.1,0.1,0.1
150,left,9,1,1.0,0.0,0.0,0.0
1436,left,9,6,1.0,0.0,0.0,0.0
5531,left,6,1,1.0,0.0,0.0,0.0
14970,left,1,5,1.0,0.0,0.0,0.0
161,left,3,15,0.8,0.0,0.2,0.0
3533,left,3,4,0.5,0.5,0.0,0.0
2872,left,3,70,0.8571428571428571,0.04285714285714286,0.014285714285714285,0.08571428571428572
303,left,3,15,0.7333333333333333,0.13333333333333333,0.13333333333333333,0.0
301,left,3,2,0.5,0.5,0.0,0.0
1482,left,0,6,0.8333333333333334,0.0,0.16666666666666666,0.0
43,left,0,349,0.9054441260744985,0.034383954154727794,0.02005730659025788,0.04011461318051576
2454,left,3,7,0.8571428571428571,0.0,0.14285714285714285,0.0
1280,left,3,12,1.0,0.0,0.0,0.0
2758,right,3,1,1.0,0.0,0.0,0.0
1993,left,3,19,0.5263157894736842,0.3684210526315789,0.05263157894736842,0.05263157894736842
8011,left,3,1,1.0,0.0,0.0,0.0
1843,left,1,4,1.0,0.0,0.0,0.0
1002,left,0,18,0.8333333333333334,0.16666666666666666,0.0,0.0
12223,left,0,5,1.0,0.0,0.0,0.0
1437,right,5,1,0.0,1.0,0.0,0.0
4463,right,5,2,0.5,0.5,0.0,0.0
1702,left,3,1,1.0,0.0,0.0,0.0
105,left,3,20,0.8,0.1,0.1,0.0
18711,left,3,1,1.0,0.0,0.0,0.0
1008,left,7,4,1.0,0.0,0.0,0.0
3532,left,3,2,0.5,0.0,0.0,0.5
225,neutral,3,13,0.3076923076923077,0.46153846153846156,0.15384615384615385,0.07692307692307693
1406,left,0,12,0.8333333333333334,0.08333333333333333,0.0,0.08333333333333333
1828,left,0,7,1.0,0.0,0.0,0.0
3631,right,0,1,1.0,0.0,0.0,0.0
12780,left,0,7,0.7142857142857143,0.2857142857142857,0.0,0.0
1847,left,1,3,1.0,0.0,0.0,0.0
2911,left,8,24,0.875,0.08333333333333333,0.041666666666666664,0.0
2151,left,8,5,0.8,0.2,0.0,0.0
131,right,0,17,0.7058823529411765,0.23529411764705882,0.058823529411764705,0.0
813,right,5,140,0.8571428571428571,0.05714285714285714,0.03571428571428571,0.05
2109,left,6,2,1.0,0.0,0.0,0.0
3088,left,6,3,1.0,0.0,0.0,0.0
5329,neutral,3,2,1.0,0.0,0.0,0.0
7691,left,0,26,0.7692307692307693,0.11538461538461539,0.07692307692307693,0.038461538461538464
12845,right,0,1,0.0,1.0,0.0,0.0
3659,right,0,181,0.5138121546961326,0.430939226519337,0.0055248618784530384,0.049723756906077346
2102,left,5,3,0.6666666666666666,0.3333333333333333,0.0,0.0
3058,left,0,1,1.0,0.0,0.0,0.0
971,left,0,79,0.9240506329113924,0.012658227848101266,0.012658227848101266,0.05063291139240506
20410,right,6,1,1.0,0.0,0.0,0.0
1147,left,3,3,1.0,0.0,0.0,0.0
2699,right,3,1,1.0,0.0,0.0,0.0
63,left,0,64,0.875,0.078125,0.046875,0.0
905,left,0,42,0.7142857142857143,0.19047619047619047,0.07142857142857142,0.023809523809523808
19357,left,3,9,0.6666666666666666,0.3333333333333333,0.0,0.0
103,neutral,0,9,1.0,0.0,0.0,0.0
3393,left,1,4,0.75,0.0,0.25,0.0
