Node,Party,Modularity Class,Degree,Left Percentage,Right Percentage,Middle Percentage,Neutral Percentage
3134,right,12,1,0.0,1.0,0.0,0.0
6986,right,12,2,0.0,1.0,0.0,0.0
14448,right,0,1,0.0,1.0,0.0,0.0
1266,right,0,27,0.037037037037037035,0.8518518518518519,0.07407407407407407,0.037037037037037035
200,right,0,1,0.0,1.0,0.0,0.0
21604,right,7,1,1.0,0.0,0.0,0.0
8002,left,7,57,0.8947368421052632,0.017543859649122806,0.017543859649122806,0.07017543859649122
2352,right,0,2,0.0,0.5,0.5,0.0
5361,middle,0,35,0.11428571428571428,0.8571428571428571,0.02857142857142857,0.0
8859,left,7,1,1.0,0.0,0.0,0.0
1702,left,10,1,1.0,0.0,0.0,0.0
1169,left,10,3,1.0,0.0,0.0,0.0
3381,right,7,1,1.0,0.0,0.0,0.0
1,left,7,8,0.75,0.125,0.0,0.125
112,left,2,183,0.9285714285714286,0.038461538461538464,0.01098901098901099,0.02197802197802198
12552,right,0,1,0.0,1.0,0.0,0.0
18228,right,28,2,0.5,0.0,0.0,0.5
12856,neutral,28,1,0.0,1.0,0.0,0.0
1435,left,28,1,0.0,1.0,0.0,0.0
13241,left,7,1,1.0,0.0,0.0,0.0
4371,left,6,2,0.0,0.5,0.0,0.5
944,right,6,22,0.9090909090909091,0.0,0.0,0.09090909090909091
22454,neutral,23,1,0.0,1.0,0.0,0.0
15253,right,23,3,0.0,0.0,0.3333333333333333,0.6666666666666666
1424,right,0,1,0.0,0.0,1.0,0.0
3419,left,4,4,0.75,0.0,0.25,0.0
3100,left,3,1,1.0,0.0,0.0,0.0
416,left,3,3,1.0,0.0,0.0,0.0
2162,neutral,6,1,1.0,0.0,0.0,0.0
2037,right,0,3,0.0,0.6666666666666666,0.3333333333333333,0.0
175,left,8,6,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.0
159,left,16,21,0.9047619047619048,0.047619047619047616,0.047619047619047616,0.0
10629,neutral,23,1,0.0,1.0,0.0,0.0
21944,right,0,1,0.0,1.0,0.0,0.0
5761,left,16,1,1.0,0.0,0.0,0.0
1555,left,11,6,0.6666666666666666,0.3333333333333333,0.0,0.0
1357,left,11,1,1.0,0.0,0.0,0.0
9549,left,3,2,1.0,0.0,0.0,0.0
412,left,3,18,0.8888888888888888,0.05555555555555555,0.05555555555555555,0.0
683,left,10,18,0.7777777777777778,0.05555555555555555,0.1111111111111111,0.05555555555555555
1647,right,0,2,0.0,1.0,0.0,0.0
13637,left,39,1,1.0,0.0,0.0,0.0
8466,left,39,1,1.0,0.0,0.0,0.0
196,left,3,4,1.0,0.0,0.0,0.0
1064,left,3,4,1.0,0.0,0.0,0.0
6167,right,0,2,0.0,0.5,0.5,0.0
340,left,4,5,0.6,0.0,0.4,0.0
402,left,4,30,0.9,0.1,0.0,0.0
292,left,3,7,0.5714285714285714,0.42857142857142855,0.0,0.0
77,left,7,5,0.6,0.0,0.4,0.0
7814,neutral,2,2,1.0,0.0,0.0,0.0
1930,neutral,7,1,1.0,0.0,0.0,0.0
6018,left,7,9,0.7777777777777778,0.1111111111111111,0.0,0.1111111111111111
22287,right,0,1,0.0,1.0,0.0,0.0
932,left,3,3,1.0,0.0,0.0,0.0
20073,neutral,7,1,1.0,0.0,0.0,0.0
3474,neutral,9,1,1.0,0.0,0.0,0.0
139,left,9,68,0.6865671641791045,0.04477611940298507,0.05970149253731343,0.208955223880597
437,left,3,6,0.6666666666666666,0.0,0.3333333333333333,0.0
1189,left,1,20,0.85,0.05,0.1,0.0
1612,left,9,1,1.0,0.0,0.0,0.0
6000,right,9,1,1.0,0.0,0.0,0.0
3400,neutral,9,1,1.0,0.0,0.0,0.0
2653,right,0,2,0.0,1.0,0.0,0.0
626,left,3,3,1.0,0.0,0.0,0.0
3435,left,9,1,1.0,0.0,0.0,0.0
2675,right,0,1,0.0,1.0,0.0,0.0
2193,left,9,1,1.0,0.0,0.0,0.0
2170,left,3,18,0.7058823529411765,0.17647058823529413,0.11764705882352941,0.0
207,left,16,1,1.0,0.0,0.0,0.0
855,left,3,7,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.0
325,left,3,11,0.8181818181818182,0.0,0.18181818181818182,0.0
22455,left,9,1,1.0,0.0,0.0,0.0
1947,left,3,1,1.0,0.0,0.0,0.0
4637,left,3,4,0.75,0.25,0.0,0.0
22360,left,7,1,1.0,0.0,0.0,0.0
3676,left,7,1,1.0,0.0,0.0,0.0
63,left,3,10,0.9,0.0,0.1,0.0
2648,left,1,2,1.0,0.0,0.0,0.0
2487,left,9,1,1.0,0.0,0.0,0.0
3554,neutral,9,1,1.0,0.0,0.0,0.0
14103,left,3,1,1.0,0.0,0.0,0.0
11844,right,0,1,0.0,1.0,0.0,0.0
1411,right,29,1,0.0,0.0,1.0,0.0
2005,middle,29,2,0.0,1.0,0.0,0.0
1833,left,7,1,1.0,0.0,0.0,0.0
129,left,9,1,1.0,0.0,0.0,0.0
1951,left,5,3,1.0,0.0,0.0,0.0
26,left,6,19,0.8947368421052632,0.05263157894736842,0.05263157894736842,0.0
20866,middle,9,1,1.0,0.0,0.0,0.0
116,left,3,21,1.0,0.0,0.0,0.0
3425,neutral,11,2,0.5,0.0,0.5,0.0
155,left,11,1,0.0,0.0,0.0,1.0
934,left,2,1,1.0,0.0,0.0,0.0
5170,neutral,9,2,0.5,0.0,0.5,0.0
5813,left,9,1,1.0,0.0,0.0,0.0
74,left,16,4,0.5,0.0,0.5,0.0
4285,right,0,1,0.0,0.0,1.0,0.0
1610,left,9,2,1.0,0.0,0.0,0.0
2788,left,7,1,1.0,0.0,0.0,0.0
5574,left,1,1,1.0,0.0,0.0,0.0
2008,left,1,34,0.9696969696969697,0.030303030303030304,0.0,0.0
18460,right,19,1,0.0,1.0,0.0,0.0
5958,right,19,6,0.0,1.0,0.0,0.0
2013,left,7,1,1.0,0.0,0.0,0.0
986,left,10,4,0.75,0.0,0.0,0.25
1284,left,9,2,0.5,0.0,0.5,0.0
2633,left,3,2,0.5,0.0,0.5,0.0
15381,neutral,9,1,1.0,0.0,0.0,0.0
4533,left,7,1,1.0,0.0,0.0,0.0
9743,right,3,1,1.0,0.0,0.0,0.0
1448,left,3,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
149,left,12,20,0.9,0.05,0.0,0.05
4875,right,12,2,1.0,0.0,0.0,0.0
