Node,Party,Modularity Class,Degree,Left Percentage,Right Percentage,Middle Percentage,Neutral Percentage
1815,right,0,1,0.0,1.0,0.0,0.0
4556,right,0,51,0.0392156862745098,0.8627450980392157,0.058823529411764705,0.0392156862745098
21064,left,13,1,0.0,0.0,0.0,1.0
2162,neutral,13,9,0.8888888888888888,0.1111111111111111,0.0,0.0
17491,neutral,5,1,1.0,0.0,0.0,0.0
8650,left,5,4,0.75,0.0,0.0,0.25
1143,left,1,5,0.6,0.4,0.0,0.0
481,left,1,30,0.7,0.2,0.06666666666666667,0.03333333333333333
315,left,6,4,0.75,0.25,0.0,0.0
112,left,4,434,0.8960739030023095,0.04849884526558892,0.020785219399538105,0.03464203233256351
3849,left,6,27,0.9629629629629629,0.037037037037037035,0.0,0.0
10787,left,6,12,1.0,0.0,0.0,0.0
580,right,6,39,0.9743589743589743,0.0,0.0,0.02564102564102564
5870,left,4,3,0.6666666666666666,0.3333333333333333,0.0,0.0
1367,right,0,80,0.12658227848101267,0.7848101265822784,0.012658227848101266,0.0759493670886076
14660,left,7,1,1.0,0.0,0.0,0.0
18401,left,7,80,0.8734177215189873,0.0759493670886076,0.012658227848101266,0.0379746835443038
1083,left,6,7,0.8571428571428571,0.14285714285714285,0.0,0.0
1604,left,6,3,1.0,0.0,0.0,0.0
9359,left,2,1,1.0,0.0,0.0,0.0
1357,left,2,117,0.9316239316239316,0.008547008547008548,0.008547008547008548,0.05128205128205128
2936,left,5,1,1.0,0.0,0.0,0.0
805,left,5,5,1.0,0.0,0.0,0.0
5658,middle,2,5,0.6,0.4,0.0,0.0
3028,left,2,6,0.8333333333333334,0.0,0.16666666666666666,0.0
5425,left,10,2,1.0,0.0,0.0,0.0
491,neutral,9,2,0.0,0.0,0.5,0.5
3602,middle,9,6,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666
2536,left,1,65,0.9375,0.015625,0.015625,0.03125
1134,left,2,7,1.0,0.0,0.0,0.0
1993,left,18,52,0.5192307692307693,0.1346153846153846,0.07692307692307693,0.2692307692307692
