Node,Party,Modularity Class,Degree,Left Percentage,Right Percentage,Middle Percentage,Neutral Percentage
7691,left,4,3,1.0,0.0,0.0,0.0
112,left,1,138,0.8686131386861314,0.06569343065693431,0.029197080291970802,0.0364963503649635
12626,left,4,3,0.6666666666666666,0.3333333333333333,0.0,0.0
7307,right,4,1,1.0,0.0,0.0,0.0
4541,left,4,1,1.0,0.0,0.0,0.0
3028,left,4,16,0.875,0.0,0.0,0.125
13189,left,3,1,1.0,0.0,0.0,0.0
4399,left,3,2,1.0,0.0,0.0,0.0
2083,left,8,6,0.8333333333333334,0.0,0.16666666666666666,0.0
3039,middle,3,80,0.8625,0.05,0.0375,0.05
77,left,2,1,1.0,0.0,0.0,0.0
159,left,2,108,0.9351851851851852,0.037037037037037035,0.0,0.027777777777777776
412,left,0,2,1.0,0.0,0.0,0.0
14726,left,4,2,1.0,0.0,0.0,0.0
1890,left,6,5,0.6,0.2,0.2,0.0
16490,left,6,33,0.30303030303030304,0.5454545454545454,0.0,0.15151515151515152
293,left,6,3,1.0,0.0,0.0,0.0
566,left,1,1,1.0,0.0,0.0,0.0
1925,right,5,4,0.75,0.25,0.0,0.0
887,middle,5,3,1.0,0.0,0.0,0.0
196,left,12,5,0.8,0.0,0.2,0.0
3504,left,12,8,0.75,0.25,0.0,0.0
2639,left,12,3,1.0,0.0,0.0,0.0
60,left,4,23,0.9130434782608695,0.0,0.0,0.08695652173913043
24568,right,12,1,1.0,0.0,0.0,0.0
5825,left,1,1,1.0,0.0,0.0,0.0
22383,right,29,1,0.0,0.0,0.0,1.0
11817,neutral,29,1,0.0,1.0,0.0,0.0
2802,left,4,2,0.5,0.5,0.0,0.0
2008,left,4,5,1.0,0.0,0.0,0.0
1832,left,3,1,0.0,0.0,1.0,0.0
1458,left,4,4,0.75,0.0,0.25,0.0
837,left,4,2,0.5,0.0,0.5,0.0
24569,right,6,1,1.0,0.0,0.0,0.0
323,right,8,9,1.0,0.0,0.0,0.0
2504,right,0,2,1.0,0.0,0.0,0.0
1424,right,6,3,0.3333333333333333,0.6666666666666666,0.0,0.0
4415,right,6,29,0.06896551724137931,0.8275862068965517,0.034482758620689655,0.06896551724137931
39,left,3,1,0.0,0.0,1.0,0.0
152,left,11,2,1.0,0.0,0.0,0.0
2191,left,11,2,1.0,0.0,0.0,0.0
3368,left,11,13,0.9230769230769231,0.0,0.0,0.07692307692307693
1810,left,5,3,0.6666666666666666,0.0,0.3333333333333333,0.0
63,left,4,9,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.0
773,left,11,2,1.0,0.0,0.0,0.0
2648,left,11,11,1.0,0.0,0.0,0.0
1896,left,4,2,1.0,0.0,0.0,0.0
2007,left,13,9,0.5555555555555556,0.4444444444444444,0.0,0.0
905,left,11,5,1.0,0.0,0.0,0.0
10010,middle,1,1,1.0,0.0,0.0,0.0
2080,right,15,5,0.4,0.4,0.2,0.0
2271,right,15,1,0.0,1.0,0.0,0.0
2586,middle,15,3,0.6666666666666666,0.3333333333333333,0.0,0.0
325,left,0,7,0.8571428571428571,0.0,0.14285714285714285,0.0
267,left,4,2,1.0,0.0,0.0,0.0
19357,left,3,3,0.6666666666666666,0.0,0.3333333333333333,0.0
3351,left,4,1,1.0,0.0,0.0,0.0
4213,left,12,13,0.7692307692307693,0.0,0.0,0.23076923076923078
266,left,8,2,1.0,0.0,0.0,0.0
1549,left,4,1,1.0,0.0,0.0,0.0
3387,left,1,1,1.0,0.0,0.0,0.0
2917,right,6,1,0.0,1.0,0.0,0.0
5177,left,13,2,0.5,0.5,0.0,0.0
3922,right,13,2,0.5,0.5,0.0,0.0
9518,left,8,1,0.0,1.0,0.0,0.0
22640,left,4,1,1.0,0.0,0.0,0.0
2833,left,6,1,0.0,1.0,0.0,0.0
3162,left,12,4,1.0,0.0,0.0,0.0
3493,left,12,2,1.0,0.0,0.0,0.0
1900,left,11,2,1.0,0.0,0.0,0.0
1162,left,0,3,1.0,0.0,0.0,0.0
747,left,0,7,0.8571428571428571,0.0,0.14285714285714285,0.0
655,right,1,3,0.6666666666666666,0.3333333333333333,0.0,0.0
3932,right,9,8,0.75,0.25,0.0,0.0
9639,right,6,1,0.0,1.0,0.0,0.0
4779,left,1,1,1.0,0.0,0.0,0.0
102,left,3,2,0.5,0.0,0.5,0.0
80,left,3,1,0.0,0.0,1.0,0.0
14845,left,12,2,1.0,0.0,0.0,0.0
1668,left,11,1,1.0,0.0,0.0,0.0
1168,left,11,1,1.0,0.0,0.0,0.0
20543,right,17,2,0.5,0.5,0.0,0.0
3323,left,17,2,0.0,0.5,0.5,0.0
2482,right,17,1,0.0,1.0,0.0,0.0
211,left,5,5,1.0,0.0,0.0,0.0
13905,left,5,5,1.0,0.0,0.0,0.0
2230,left,2,3,1.0,0.0,0.0,0.0
7386,left,13,3,1.0,0.0,0.0,0.0
