Node,Party,Modularity Class,Degree,Left Percentage,Right Percentage,Middle Percentage,Neutral Percentage
937,right,2,4,0.25,0.5,0.0,0.25
695,neutral,13,6,0.8333333333333334,0.16666666666666666,0.0,0.0
8124,left,14,3,1.0,0.0,0.0,0.0
108,left,16,3,1.0,0.0,0.0,0.0
2308,right,1,1,1.0,0.0,0.0,0.0
481,left,1,22,0.8181818181818182,0.18181818181818182,0.0,0.0
1002,left,19,7,0.8571428571428571,0.14285714285714285,0.0,0.0
8300,left,11,57,0.8947368421052632,0.017543859649122806,0.05263157894736842,0.03508771929824561
1733,left,3,2,0.5,0.5,0.0,0.0
2169,right,3,11,0.45454545454545453,0.18181818181818182,0.36363636363636365,0.0
2536,left,4,42,0.9024390243902439,0.024390243902439025,0.024390243902439025,0.04878048780487805
4712,middle,0,2,0.5,0.5,0.0,0.0
841,right,0,10,0.0,0.9,0.1,0.0
433,left,0,5,0.2,0.6,0.2,0.0
18926,left,11,2,0.0,1.0,0.0,0.0
1925,right,11,11,0.8181818181818182,0.09090909090909091,0.0,0.09090909090909091
3337,right,17,1,0.0,1.0,0.0,0.0
1261,right,17,29,0.13793103448275862,0.8275862068965517,0.0,0.034482758620689655
4004,right,0,1,0.0,1.0,0.0,0.0
1266,right,0,152,0.006578947368421052,0.9407894736842105,0.03289473684210526,0.019736842105263157
1858,right,0,3,0.0,1.0,0.0,0.0
15695,right,8,46,0.30434782608695654,0.6086956521739131,0.021739130434782608,0.06521739130434782
7361,left,0,1,0.0,1.0,0.0,0.0
1249,right,0,2,0.5,0.0,0.5,0.0
5975,left,6,3,0.6666666666666666,0.3333333333333333,0.0,0.0
3504,left,6,117,0.905982905982906,0.042735042735042736,0.017094017094017096,0.03418803418803419
2998,right,5,2,1.0,0.0,0.0,0.0
159,left,10,23,0.8260869565217391,0.13043478260869565,0.043478260869565216,0.0
10949,right,15,1,0.0,0.0,0.0,1.0
8916,neutral,15,28,0.03571428571428571,0.2857142857142857,0.10714285714285714,0.5714285714285714
5826,left,13,2,1.0,0.0,0.0,0.0
5868,left,13,72,0.8611111111111112,0.027777777777777776,0.0,0.1111111111111111
4262,right,11,1,1.0,0.0,0.0,0.0
131,right,2,6,0.3333333333333333,0.6666666666666666,0.0,0.0
1316,left,2,114,0.8771929824561403,0.043859649122807015,0.017543859649122806,0.06140350877192982
14543,right,8,2,0.0,1.0,0.0,0.0
48,right,8,21,0.0,0.7619047619047619,0.09523809523809523,0.14285714285714285
1406,left,11,6,0.6666666666666666,0.3333333333333333,0.0,0.0
7691,left,1,7,0.8571428571428571,0.0,0.14285714285714285,0.0
26,left,1,13,0.9230769230769231,0.0,0.07692307692307693,0.0
5958,right,8,35,0.05714285714285714,0.8571428571428571,0.02857142857142857,0.05714285714285714
2872,left,14,3,1.0,0.0,0.0,0.0
18927,left,9,2,0.5,0.5,0.0,0.0
5283,right,9,2,0.5,0.0,0.5,0.0
54,left,10,47,0.8043478260869565,0.10869565217391304,0.043478260869565216,0.043478260869565216
18928,right,0,1,0.0,1.0,0.0,0.0
3084,left,1,3,0.6666666666666666,0.3333333333333333,0.0,0.0
412,left,4,92,0.9565217391304348,0.0,0.010869565217391304,0.03260869565217391
8989,middle,15,1,0.0,0.0,0.0,1.0
9419,right,8,1,0.0,1.0,0.0,0.0
649,left,1,155,0.9354838709677419,0.03225806451612903,0.0064516129032258064,0.025806451612903226
182,middle,3,9,0.7777777777777778,0.2222222222222222,0.0,0.0
715,left,11,1,1.0,0.0,0.0,0.0
16139,left,0,1,0.0,1.0,0.0,0.0
4556,right,0,50,0.04081632653061224,0.8979591836734694,0.061224489795918366,0.0
18929,right,79,0,0.0,0.0,0.0,0.0
2593,left,1,7,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.0
12542,neutral,10,1,1.0,0.0,0.0,0.0
2201,left,10,17,0.9411764705882353,0.0,0.0,0.058823529411764705
3870,left,9,2,0.0,0.5,0.5,0.0
28,middle,9,58,0.7068965517241379,0.13793103448275862,0.034482758620689655,0.1206896551724138
9332,right,9,23,0.6521739130434783,0.08695652173913043,0.13043478260869565,0.13043478260869565
6388,left,11,4,0.5,0.25,0.0,0.25
974,left,9,5,0.6,0.2,0.2,0.0
870,left,7,2,1.0,0.0,0.0,0.0
208,left,7,32,0.9032258064516129,0.0,0.03225806451612903,0.06451612903225806
1295,left,1,5,1.0,0.0,0.0,0.0
4099,right,0,1,0.0,1.0,0.0,0.0
13644,right,0,1,0.0,1.0,0.0,0.0
926,middle,3,3,0.0,0.6666666666666666,0.3333333333333333,0.0
18108,right,0,1,1.0,0.0,0.0,0.0
1458,left,9,2,0.0,0.5,0.5,0.0
1424,right,8,1,0.0,1.0,0.0,0.0
18931,right,17,1,0.0,1.0,0.0,0.0
3739,right,2,3,0.6666666666666666,0.3333333333333333,0.0,0.0
2007,left,2,20,0.4,0.6,0.0,0.0
2352,right,8,2,0.0,1.0,0.0,0.0
8886,left,1,4,0.75,0.0,0.0,0.25
883,left,2,5,0.8,0.0,0.2,0.0
1604,left,2,8,1.0,0.0,0.0,0.0
3421,left,16,1,1.0,0.0,0.0,0.0
970,left,2,2,1.0,0.0,0.0,0.0
1667,left,2,10,1.0,0.0,0.0,0.0
1312,left,2,6,1.0,0.0,0.0,0.0
11711,neutral,12,3,1.0,0.0,0.0,0.0
854,left,12,2,0.5,0.0,0.0,0.5
2086,right,17,1,0.0,1.0,0.0,0.0
822,neutral,36,1,1.0,0.0,0.0,0.0
6772,left,36,1,0.0,0.0,0.0,1.0
1376,left,11,2,1.0,0.0,0.0,0.0
11150,neutral,9,2,0.0,0.5,0.5,0.0
3693,middle,37,1,0.0,1.0,0.0,0.0
18893,right,37,1,0.0,0.0,1.0,0.0
1278,right,3,9,0.0,0.6666666666666666,0.3333333333333333,0.0
6271,middle,3,4,0.0,0.75,0.25,0.0
2625,right,3,3,0.0,0.3333333333333333,0.6666666666666666,0.0
249,right,3,4,0.0,0.25,0.75,0.0
18932,right,17,1,0.0,1.0,0.0,0.0
16326,left,11,1,1.0,0.0,0.0,0.0
3323,left,11,19,0.7894736842105263,0.15789473684210525,0.0,0.05263157894736842
5030,right,19,4,0.25,0.75,0.0,0.0
55,left,5,10,0.9,0.1,0.0,0.0
112,left,5,218,0.9400921658986175,0.03225806451612903,0.004608294930875576,0.02304147465437788
13003,right,0,1,0.0,1.0,0.0,0.0
1357,left,11,4,0.75,0.25,0.0,0.0
4371,left,9,2,0.0,0.5,0.5,0.0
6872,left,11,1,1.0,0.0,0.0,0.0
2810,left,11,3,0.6666666666666666,0.3333333333333333,0.0,0.0
5872,right,38,1,0.0,1.0,0.0,0.0
18933,right,38,1,0.0,1.0,0.0,0.0
1832,left,1,2,1.0,0.0,0.0,0.0
2008,left,1,23,1.0,0.0,0.0,0.0
211,left,12,6,0.8333333333333334,0.16666666666666666,0.0,0.0
2868,left,16,2,1.0,0.0,0.0,0.0
2648,left,16,8,0.875,0.0,0.0,0.125
9846,right,15,1,0.0,0.0,0.0,1.0
63,left,2,10,0.9,0.0,0.0,0.1
2496,left,2,2,1.0,0.0,0.0,0.0
749,left,2,14,0.9285714285714286,0.0,0.0,0.07142857142857142
1359,left,1,2,1.0,0.0,0.0,0.0
1360,left,3,2,0.5,0.5,0.0,0.0
454,left,14,2,1.0,0.0,0.0,0.0
5787,left,14,8,0.875,0.125,0.0,0.0
4610,middle,0,2,0.0,1.0,0.0,0.0
4612,right,0,2,0.0,0.5,0.5,0.0
2448,right,0,4,0.0,1.0,0.0,0.0
1707,left,6,1,1.0,0.0,0.0,0.0
13340,left,11,1,1.0,0.0,0.0,0.0
18214,right,17,1,0.0,1.0,0.0,0.0
905,left,10,9,0.8888888888888888,0.1111111111111111,0.0,0.0
4399,left,10,23,0.9130434782608695,0.043478260869565216,0.0,0.043478260869565216
1562,right,17,1,0.0,1.0,0.0,0.0
6167,right,17,2,0.0,1.0,0.0,0.0
1736,left,4,4,1.0,0.0,0.0,0.0
10953,right,17,3,0.3333333333333333,0.6666666666666666,0.0,0.0
18934,right,3,2,1.0,0.0,0.0,0.0
1250,left,3,1,0.0,1.0,0.0,0.0
682,left,3,7,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.0
1384,left,1,8,0.75,0.25,0.0,0.0
743,right,11,11,1.0,0.0,0.0,0.0
1555,left,39,1,1.0,0.0,0.0,0.0
5364,left,39,1,1.0,0.0,0.0,0.0
2639,left,14,3,1.0,0.0,0.0,0.0
998,left,10,23,0.9565217391304348,0.043478260869565216,0.0,0.0
15411,left,1,1,1.0,0.0,0.0,0.0
67,neutral,0,1,0.0,1.0,0.0,0.0
66,right,0,6,0.0,0.8333333333333334,0.0,0.16666666666666666
65,right,0,1,0.0,1.0,0.0,0.0
437,left,4,17,0.7058823529411765,0.17647058823529413,0.11764705882352941,0.0
1898,middle,8,1,0.0,1.0,0.0,0.0
8392,left,11,2,1.0,0.0,0.0,0.0
5558,left,16,1,1.0,0.0,0.0,0.0
2813,left,16,10,1.0,0.0,0.0,0.0
4020,right,0,1,0.0,1.0,0.0,0.0
707,left,1,5,1.0,0.0,0.0,0.0
7872,right,1,3,1.0,0.0,0.0,0.0
11086,right,0,2,0.0,1.0,0.0,0.0
8148,right,0,11,0.0,0.9090909090909091,0.0,0.09090909090909091
3041,left,16,1,1.0,0.0,0.0,0.0
2137,left,16,11,0.9090909090909091,0.09090909090909091,0.0,0.0
1332,right,17,2,0.0,1.0,0.0,0.0
18534,right,0,5,0.2,0.8,0.0,0.0
1160,left,9,3,1.0,0.0,0.0,0.0
6560,right,0,1,0.0,1.0,0.0,0.0
855,left,4,6,0.8333333333333334,0.16666666666666666,0.0,0.0
80,left,2,10,1.0,0.0,0.0,0.0
1134,left,4,2,1.0,0.0,0.0,0.0
1275,left,4,25,0.88,0.08,0.0,0.04
18935,left,12,2,0.5,0.0,0.0,0.5
18936,right,0,1,0.0,1.0,0.0,0.0
522,left,2,2,1.0,0.0,0.0,0.0
18937,neutral,40,1,1.0,0.0,0.0,0.0
6498,left,40,1,0.0,0.0,0.0,1.0
9394,middle,22,1,0.0,0.0,0.0,1.0
14920,neutral,22,2,0.0,0.5,0.5,0.0
13196,left,11,1,1.0,0.0,0.0,0.0
12552,right,0,1,0.0,1.0,0.0,0.0
497,left,4,4,0.75,0.25,0.0,0.0
402,left,4,4,1.0,0.0,0.0,0.0
9144,neutral,15,2,0.0,0.0,0.0,1.0
18938,right,18,1,0.0,1.0,0.0,0.0
7126,right,18,2,0.0,1.0,0.0,0.0
7334,right,0,2,0.0,1.0,0.0,0.0
4969,left,1,2,1.0,0.0,0.0,0.0
934,left,10,5,0.8,0.2,0.0,0.0
11212,left,11,5,0.8,0.2,0.0,0.0
4465,right,0,2,0.0,1.0,0.0,0.0
18939,neutral,80,0,0.0,0.0,0.0,0.0
14020,left,0,5,0.6,0.4,0.0,0.0
673,left,1,7,0.8571428571428571,0.14285714285714285,0.0,0.0
18941,neutral,15,1,0.0,0.0,0.0,1.0
94,left,1,6,1.0,0.0,0.0,0.0
11780,left,0,1,0.0,1.0,0.0,0.0
18942,left,2,2,0.5,0.5,0.0,0.0
3202,left,2,4,0.75,0.25,0.0,0.0
4277,right,0,51,0.13725490196078433,0.803921568627451,0.0196078431372549,0.0392156862745098
2219,right,0,1,0.0,1.0,0.0,0.0
1227,right,0,2,0.0,1.0,0.0,0.0
9743,right,17,1,0.0,1.0,0.0,0.0
1025,middle,9,6,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666
1507,right,0,67,0.0,0.9552238805970149,0.029850746268656716,0.014925373134328358
5670,neutral,9,1,0.0,0.0,1.0,0.0
14,right,3,20,0.1,0.3,0.6,0.0
2969,left,8,9,0.6666666666666666,0.1111111111111111,0.1111111111111111,0.1111111111111111
11769,right,8,4,0.0,1.0,0.0,0.0
2508,left,9,3,0.6666666666666666,0.0,0.3333333333333333,0.0
5574,left,9,5,1.0,0.0,0.0,0.0
2109,left,16,1,1.0,0.0,0.0,0.0
6163,middle,24,1,0.0,1.0,0.0,0.0
3095,right,24,3,0.0,0.3333333333333333,0.6666666666666666,0.0
1245,right,0,6,0.0,1.0,0.0,0.0
29,right,0,3,0.0,0.6666666666666666,0.3333333333333333,0.0
4028,middle,3,1,0.0,1.0,0.0,0.0
2033,right,3,25,0.12,0.24,0.64,0.0
121,right,0,1,0.0,1.0,0.0,0.0
4581,right,0,3,0.0,1.0,0.0,0.0
1905,left,11,1,1.0,0.0,0.0,0.0
613,right,0,5,0.0,1.0,0.0,0.0
4098,right,24,1,0.0,1.0,0.0,0.0
18943,left,6,1,1.0,0.0,0.0,0.0
5095,left,81,2,1.0,0.0,0.0,0.0
7297,right,9,2,0.0,0.5,0.5,0.0
3683,right,15,1,0.0,0.0,0.0,1.0
1877,left,8,2,0.5,0.5,0.0,0.0
18944,right,8,2,1.0,0.0,0.0,0.0
1173,right,8,1,0.0,1.0,0.0,0.0
3922,right,0,2,0.0,1.0,0.0,0.0
18945,right,0,9,0.2222222222222222,0.7777777777777778,0.0,0.0
7187,right,0,1,0.0,1.0,0.0,0.0
2850,left,4,2,0.5,0.0,0.5,0.0
5089,left,12,1,1.0,0.0,0.0,0.0
386,left,12,46,0.8260869565217391,0.15217391304347827,0.021739130434782608,0.0
15486,right,0,1,0.0,1.0,0.0,0.0
2855,right,0,2,0.0,1.0,0.0,0.0
2250,left,18,4,1.0,0.0,0.0,0.0
18946,left,11,1,1.0,0.0,0.0,0.0
2714,right,9,1,0.0,1.0,0.0,0.0
1303,left,1,10,1.0,0.0,0.0,0.0
4213,left,1,1,1.0,0.0,0.0,0.0
7764,right,0,1,0.0,1.0,0.0,0.0
292,left,11,12,0.8333333333333334,0.16666666666666666,0.0,0.0
