Node,Party,Modularity Class,Degree,Left Percentage,Right Percentage,Middle Percentage,Neutral Percentage
6754,right,0,2,0.0,1.0,0.0,0.0
1507,right,0,129,0.0,0.9612403100775194,0.023255813953488372,0.015503875968992248
661,left,3,13,0.46153846153846156,0.38461538461538464,0.07692307692307693,0.07692307692307693
1316,left,5,505,0.8792079207920792,0.04356435643564356,0.01782178217821782,0.0594059405940594
679,left,10,16,0.5,0.125,0.0625,0.3125
226,neutral,11,65,0.7692307692307693,0.07692307692307693,0.03076923076923077,0.12307692307692308
6677,middle,11,1,0.0,0.0,0.0,1.0
5958,right,0,32,0.21875,0.71875,0.0,0.0625
1378,left,2,11,0.8181818181818182,0.18181818181818182,0.0,0.0
412,left,3,51,0.9215686274509803,0.058823529411764705,0.0,0.0196078431372549
3618,left,8,1,1.0,0.0,0.0,0.0
1993,left,8,194,0.6839378238341969,0.10880829015544041,0.06217616580310881,0.14507772020725387
666,left,3,18,1.0,0.0,0.0,0.0
3887,left,4,8,0.25,0.5,0.0,0.25
1918,left,5,1,1.0,0.0,0.0,0.0
13874,neutral,3,1,1.0,0.0,0.0,0.0
12097,left,3,6,0.3333333333333333,0.16666666666666666,0.0,0.5
18928,right,0,2,0.0,1.0,0.0,0.0
1832,left,11,1,0.0,0.0,0.0,1.0
1338,left,14,4,0.75,0.25,0.0,0.0
7178,left,4,221,0.8868778280542986,0.03619909502262444,0.01809954751131222,0.058823529411764705
546,right,4,100,0.72,0.16,0.07,0.05
859,left,2,8,0.375,0.375,0.0,0.25
653,neutral,11,36,0.7222222222222222,0.08333333333333333,0.027777777777777776,0.16666666666666666
19337,right,17,1,0.0,1.0,0.0,0.0
17717,right,17,18,0.0,0.7777777777777778,0.1111111111111111,0.1111111111111111
1846,left,10,2,0.5,0.5,0.0,0.0
14704,right,10,2,0.5,0.0,0.0,0.5
3504,left,3,7,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.0
858,right,5,2,0.0,1.0,0.0,0.0
4812,right,5,34,0.7941176470588235,0.08823529411764706,0.058823529411764705,0.058823529411764705
3505,left,3,1,1.0,0.0,0.0,0.0
165,left,3,119,0.9495798319327731,0.03361344537815126,0.0,0.01680672268907563
19338,right,0,1,0.0,1.0,0.0,0.0
7255,left,36,1,1.0,0.0,0.0,0.0
6253,left,36,1,1.0,0.0,0.0,0.0
584,right,11,13,0.8461538461538461,0.0,0.0,0.15384615384615385
188,right,10,71,0.8873239436619719,0.014084507042253521,0.028169014084507043,0.07042253521126761
2201,left,4,9,0.6666666666666666,0.2222222222222222,0.0,0.1111111111111111
2069,right,3,15,0.9333333333333333,0.0,0.0,0.06666666666666667
225,neutral,11,54,0.6981132075471698,0.05660377358490566,0.11320754716981132,0.1320754716981132
7476,right,10,8,0.875,0.0,0.125,0.0
837,left,2,18,0.6666666666666666,0.2777777777777778,0.05555555555555555,0.0
3355,left,4,2,1.0,0.0,0.0,0.0
19128,left,4,6,0.8333333333333334,0.0,0.0,0.16666666666666666
5697,left,3,63,0.9047619047619048,0.015873015873015872,0.015873015873015872,0.06349206349206349
19236,neutral,3,1,0.0,1.0,0.0,0.0
19336,neutral,3,2,0.5,0.0,0.5,0.0
28,middle,3,78,0.8461538461538461,0.05128205128205128,0.02564102564102564,0.07692307692307693
402,left,10,43,0.8604651162790697,0.09302325581395349,0.023255813953488372,0.023255813953488372
196,left,10,15,0.6666666666666666,0.2,0.0,0.13333333333333333
5226,right,9,4,0.6666666666666666,0.3333333333333333,0.0,0.0
1668,left,2,29,0.8275862068965517,0.13793103448275862,0.0,0.034482758620689655
13693,left,2,1,1.0,0.0,0.0,0.0
70,left,3,5,0.8,0.2,0.0,0.0
2648,left,12,56,0.875,0.07142857142857142,0.017857142857142856,0.03571428571428571
5082,left,10,7,0.5714285714285714,0.42857142857142855,0.0,0.0
141,right,10,42,0.8095238095238095,0.09523809523809523,0.023809523809523808,0.07142857142857142
86,left,14,13,0.6153846153846154,0.3076923076923077,0.0,0.07692307692307693
3028,left,3,72,0.8194444444444444,0.05555555555555555,0.027777777777777776,0.09722222222222222
2289,left,6,104,0.8932038834951457,0.04854368932038835,0.009708737864077669,0.04854368932038835
2131,left,2,8,0.75,0.25,0.0,0.0
6835,left,4,2,0.5,0.5,0.0,0.0
9466,left,8,1,1.0,0.0,0.0,0.0
1653,left,10,69,0.9420289855072463,0.0,0.028985507246376812,0.028985507246376812
1153,left,2,17,0.7058823529411765,0.29411764705882354,0.0,0.0
2802,left,3,5,0.8,0.2,0.0,0.0
17003,left,2,1,1.0,0.0,0.0,0.0
649,left,2,256,0.8671875,0.06640625,0.01953125,0.046875
4850,left,4,27,0.9259259259259259,0.037037037037037035,0.0,0.037037037037037035
953,left,2,12,1.0,0.0,0.0,0.0
19339,left,5,1,1.0,0.0,0.0,0.0
1817,left,12,12,0.5833333333333334,0.4166666666666667,0.0,0.0
1064,left,6,7,0.8571428571428571,0.14285714285714285,0.0,0.0
2159,left,4,2,0.5,0.5,0.0,0.0
2241,left,3,3,0.6666666666666666,0.3333333333333333,0.0,0.0
862,right,3,6,0.8333333333333334,0.16666666666666666,0.0,0.0
16986,left,5,1,1.0,0.0,0.0,0.0
3146,left,3,2,1.0,0.0,0.0,0.0
1890,left,3,15,0.8,0.13333333333333333,0.06666666666666667,0.0
747,left,12,21,0.85,0.15,0.0,0.0
4029,left,3,1,1.0,0.0,0.0,0.0
2008,left,3,10,1.0,0.0,0.0,0.0
11588,left,1,3,1.0,0.0,0.0,0.0
8644,left,8,1,1.0,0.0,0.0,0.0
2412,right,0,6,0.16666666666666666,0.8333333333333334,0.0,0.0
8528,right,0,1,0.0,1.0,0.0,0.0
984,left,10,11,0.45454545454545453,0.5454545454545454,0.0,0.0
14970,left,5,1,1.0,0.0,0.0,0.0
5417,left,3,1,1.0,0.0,0.0,0.0
8016,left,3,9,0.6666666666666666,0.2222222222222222,0.0,0.1111111111111111
1608,left,6,3,0.6666666666666666,0.3333333333333333,0.0,0.0
12367,right,6,1,1.0,0.0,0.0,0.0
54,left,6,28,0.6785714285714286,0.2857142857142857,0.03571428571428571,0.0
16731,right,37,1,0.0,1.0,0.0,0.0
9395,right,37,1,0.0,1.0,0.0,0.0
550,left,6,4,0.6666666666666666,0.0,0.0,0.3333333333333333
19340,left,8,1,1.0,0.0,0.0,0.0
9481,left,6,1,1.0,0.0,0.0,0.0
1189,left,6,33,0.8181818181818182,0.12121212121212122,0.0,0.06060606060606061
2508,left,2,8,0.875,0.125,0.0,0.0
1858,right,0,6,0.0,1.0,0.0,0.0
1181,left,3,3,1.0,0.0,0.0,0.0
7692,left,3,61,0.8852459016393442,0.08196721311475409,0.01639344262295082,0.01639344262295082
7986,left,6,5,0.6,0.2,0.0,0.2
19243,neutral,6,11,0.9090909090909091,0.0,0.09090909090909091,0.0
10656,right,0,1,0.0,1.0,0.0,0.0
5828,left,3,11,0.8181818181818182,0.09090909090909091,0.09090909090909091,0.0
2295,left,1,2,1.0,0.0,0.0,0.0
5975,left,1,2,1.0,0.0,0.0,0.0
2178,neutral,10,6,0.6666666666666666,0.3333333333333333,0.0,0.0
1002,left,2,12,0.6666666666666666,0.25,0.0,0.08333333333333333
6167,right,0,3,0.0,1.0,0.0,0.0
