22564,13954,3364,14,12091,54,1668,3372,1925,10882,3794,23917,423,23918,4757,2620,5004,6914,12918,23922,3165,4303,22296,7946,3080,2448,9731,2234,23787,9355,15083,8481,2892,14027,17555,10055,23924,3481,3126,20026,22258,23925,2819,2038,21489,23926,23927,7552,4057,23928,12764,7125,1562,23930,3455,2694,29,7585,3569,23932,23461,3149,20321,7614,23933,12401,20195,16431,23934,2668,23935,359,7801,4643,5790,16239,9412,2135,7432,751,2969,23938,8142,7907,3035,6906,7060,21708,7410,1872,10031,260,23942,10026,7384,4536,21809,10478,8329,1030,1366,13974,6400,67,66,65,12197,10197,23948,22512,4004,2427,15585,23889,18258,6557,23951,6224,11759,4705,22111,7120,19439,10656,48,15755,2018,910,11804,1424,2653,23956,8478,20769,10888,20082,23958,2821,1173,3625,23960,5366,2381,6367,7188,2221,15247,23966,7782,1321,23969,4465,3960,9502,18444,23972,265,233,4686,4960,22338,16350,23973,18991,6865,17500,8519,3003,200,23679,10331,23976,21635,21722,10849,23978,23979,613,1807,2771,17775,23980,7214,10018,20302,5845,2585,8575,23982,23983,9178,12211,2061,7736,5332,23986,23987,15202,8219,23991,18944,4508,5354,11761,4537,13101,7185,5031,23994,1722,23995,4014,2924,23996,23997,23998
159,2254,116,1376,1012,7864,8553,5235,923,3347,292,437,837,2179,1806,7559,323,94,743,35,255,5175,6091,4399,1307,325,957,1603,2170,2258,205,283,612,3180,588,8354,3369,936,2810,21021,356,12249,3506,2998,207,532,434,902,2424,14020,1748,1607,1625,3191,3868,2263,4575,16429,2633,440,554,2596,1352,18955,21105,753,21139,5889,3144,974,3033,19289,3971,3471,947,2753,20251,619,17096,18477,1221,1378,2464,13714,712,6712,1109,511,1113,4101,164,7688,420,13077,271,13134,19942,544,1827,626,5301,4659,5777,624,4395,2471,4381,37,3246,2735,12293,9334,175,2909,1667,8685,2911,19660,4086,14909,145,4026,10751,15333,1521,4324,5800,13795,6868,17554,2082,3892,4300,1992,1021,1532,3999,6917,23965,2151,623,6552,21738,2030,19357,2889,1,107,2359,973,1683,5415,293,23839,2222,1589,6067,19448,19449,19443,3957,50,788,1084,14136,1454,1288,14812,15160,2738,1462,3964,11212,4520,3052,4229,1401,9358
28,1640,225,436,1736,18153,2070,1466,196,4396,1882,11618,4816,582,1007,431,1450,573,1189,1134,545,11185,12232,332,90,74,620,3137,10792,744,3828,5965,5049,4624,932,9321,584,4970,859,3464,84,4204,2210,3186,2379,5770,3931,5122,921,4513,6414,752,7226,1610,3463,178,1650,146,155,2867,242,138,10351,4197,537,1490,2075,1951,605,402,3516,1214,264,171,583,808,430,1755,19472,216,8909,3210,13311,1799,5696,22721,4475,574,8475,4262,2725,609,5955,4187,9248,3024,653,10513,2450,17374,2758,540,958,5008,1733,2566,693,2444,657,661,6549,23967,2319,597,269,1328,4070,250,2795,4061,5821,5526,5878,2106,10582,1206,6239,1939,3482,9125,5270,1284,2550,4225,329,8902,1308,3425,20911,5698,1712,186,3676,731,1542,2716
412,13252,1062,580,4047,2648,2639,4518,905,163,408,77,2148,5813,8283,5652,11192,1789,855,4533,516,774,476,652,2230,4125,1833,2340,2385,6336,2507,243,2397,683,8176,1067,1524,747,2480,16882,47,5684,9682,5024,9039,10033,62,1222,3599,9374,2676,4883,9747,10437,2224,8265,26,149,5905,986,22869,2518,16313,2966,4479,142,20130,4851,4850,1161,165,17907,14178,5666,5022,1709,4822,5398,8090,1880,815,6093,161,10750,18,5265,725,2802,1574,668,231,2073,4110,2510,1406
2396,1339,1702,2289,4603,1500,16149,13120,982,16054,9062,10010,16204,16088,6022,16214,9602,998,11690,112,266,1311,2083,1442,14480,2141,15,4236,486,204,1970,667,60,10830,984,911,228,3328,3675,6882,2631,5011,2326,4141,2466,4364,806,403,1444,518,23944,1731,11546,23946,86,4503,2068,5748,23954,3697,22828,2137,16316,8419,3247,388,23959,5726,9679,16093,21235,16081,459,4627,817,1604,971,7085,6477,942,3329,83,16198,7892,2873,9201,17142,695,76,4817,23912
7691,3162,389,43,937,684,13905,1295,105,1887,153,3500,1186,3419,1889,3932,2536,5520,3543,3387,2831,2412,63,1612,340,2235,5339,1797,211,1412,1864,139,18400,530,589,3310,1254,10146,322,2072,19586,595,3717,7027,414,3608,9483,3525,600,3777,7386,3684,334,4549,6341,560,2647,2295,3028,1272,5531,2583,415,5560,2085,2749,80,2242,3253,673,886,4037,825,1212,4172,361,3720,3181,2593,2144
1316,5522,8301,2548,14148,17059,154,98,7770,1202,14057,4382,1732,22598,21252,8446,282,2942,328,15371,6867,21824,2953,3947,23941,2483,1946,21604,2457,130,2616,18786,1599,23562,1124,1843,1370,491,2945,4029,3177,1239,5712,4585,1389,4908,2438,2604,289,1676,5816,11894,3015,720,238,16775,14093,13352,2650,1964,10321,21394,3989,1768,836,3357,1737,5183,468,1422,9486,16527,802,303,3871,7294,1200
3885,2362,8028,2006,2107,521,4893,1458,4615,17687,2736,71,2171,1507,2661,11043,8123,2331,8270,23920,6821,7246,6037,6503,6551,5057,188,969,6757,3633,2876,1858,317,2491,1555,1332,7484,18460,12071,1478,5764,1708,795,2628,3485,2037,3622,8404,3579,3645,4656,6064,2334,3659,10416,2086,2979,2021,2401,4278,6270,16469,7101,8362,4747,10168,8169,4877,3239,8673,18534,2684,22311,2646
4611,1016,862,248,987,1296,357,12262,1896,8257,2453,1405,5719,21192,2347,23899,887,1586,68,210,131,5364,1083,4111,12919,5814,11084,14964,4366,8773,615,557,2428,617,4115,410,535,13731,813,5323,10141,2541,1491,1890,21127,18573,14631,22587,11251,3870,12008,15521,2169,3925,1018,1232,7697,13067,2078,15536,1881,16138,11482,3961,13830,3649,2096,3723
2352,481,17782,4,2400,2017,4277,1792,2329,3130,1266,8565,2962,1656,17984,2302,2007,14571,2917,15938,2815,5298,851,4430,3489,286,13855,3352,9930,4083,6668,3134,6847,6804,7271,23945,4406,1271,5490,8907,1927,10199,4383,17741,17791,5727,8505,8857,9073,1716,23894,23971,4203,733,3178,1162,4420,8998,9332,1632,2142,1956,2843,16657,1793,698,2300
5713,1357,7035,1182,833,152,2456,12305,3918,773,1140,3422,5274,505,3831,666,23923,2462,19525,654,23929,1367,17759,5601,11458,2186,12223,4538,7356,11441,3056,2266,23947,19087,23950,7284,21111,3795,4875,23964,15110,143,16426,9297,10707,945,1531,3880,12133,10747,1609,1832
1092,2008,9462,457,2589,6049,1931,1413,4213,5574,10675,2250,2723,279,34,498,1981,241,3243,2872,11926,533,13128,3438,1982,9693,12060,1423,2654,2223,1149,5647,19796,18414,13539,3839,515,2439,18175,3728,3423,23975,23977,19377,2760,707,429,2748
19,1900,1368,2177,6325,21274,1147,23856,8276,23940,22415,8237,3917,2667,7151,930,7439,8530,259,23963,2683,1811,727,3522,3325,1436,1397,2708,3757,5395,2433,2408,220,452,1707,6609,5379,8074,20156,15599,23984,7251,5792,6532,1897,3081
1066,17401,2406,2191,631,16490,722,3309,8311,12947,6848,497,2004,737,95,2868,392,3417,19457,3598,96,6326,100,17279,20461,7342,858,10846,2002,1991,680,2414,18234,1665,1179,15310,5705,1905,11954,1261,12360
1865,2033,2885,632,4628,18127,13821,17416,18728,6614,20,8060,13320,23943,379,2035,22,30,4785,5433,2434,13289,10828,681,23955,891,3317,917,114,182,432,10963,5692
4634,8000,527,12161,2890,17448,3533,3249,1595,9564,953,1029,2544,2231,8415,787,8269,10723,1417,1309,18351,5686,1679,3468,13614,3770,20872,16695
1783,109,1410,4660,5958,9316,1064,18557,11625,471,989,4848,1823,5262,10145,5171,458,924,11863,294,1464,398,8680,1862,1065,20602
4581,19837,23421,20770,20772,20774,19281,23252,7583,20776,19283,2800,23318,19273,4917
643,542,2912,1922,853,5305,3340,1620,393
14838,5843,21208,3535,4956,11584
22729,1544,2509,2051,5769,117
14780,14781,16858,14783,14784,11432
2237,4105,3088,2571
6596,3196,15982,1825
1493,1538,23953,12278
1437,4463,17824
9435,10702,195
22558,3766,2967
23936,3837,58
679,5824,7249
2270,16553,17837
11406,4348,2330
10880,8470,4557
23916,15628
17191,1860
6240,6154
13505,11621
23919,7745
15370,2372
170,5568
418,6582
9314,952
3556,1427
5246,23937
263,13406
23939,7763
4736,8097
14650,1993
8577,546
383,73
21835,16965
4712,3792
2568,8375
1304,5535
915,4515
7173,1972
4687,1027
4285,13946
23974,21468
8476,8477
1853,14524
10488,21989
3956,5378
310,273
23660,23661
23985,3796
1207,2227
6803,23988
23989,3504
23993,13701
18266,8333
22365,23999
5095
9357
3936
2846
1148
2005
5507
23957
7395
11588
4940
