1798,24227,1863,924,2542,5369,1288,3050,3649,11407,11655,12597,134,12363,14970,747,3760,17004,11414,360,4130,2242,1900,986,2593,4047,20970,19740,9196,6453,4920,19100,8811,6775,2442,5929,6966,16386,2085,5793,1162,5177,415,772,3061,18786,4187,177,515,7100,7028,4456,3332,2689,652,3092,2891,5035,7698,20825,2518,402,9358,1491,1822,3065,24265,1131,4181,17448,4948,5153,1707,456,21508,1555,5692,2811,14419,163,5533,470,2481,24268,2551,9800,12335,8409,3777,1388,4479,2464,24269,2363,469,719,454,4073,2046,2131,2676,1384,10414,19588,4667,3497,3058,6898,3270,10753,1307,2725,1989,24272,1950,4129,6107,2414,14412,10672,143,3918,3598,24273,24274,24275,322,7831,6174,2430,10523,3947,5151,6094,6414,5763,946,21283,24279,390,1083,6941,12008,10096,16733,2222,1521,1482,1110,816,24280,650,9451,24281,19357,4952,206,4650,1485,22556,7470,2197,10351,1675,7512,24284,4511,12292,8865,3844,5610,1467,3342,2212,24285,1309,3487,11432,3754,2234,62,9916,5560,1924,10271,1862,2513,24287,3293,24288,6055,7709,24289,357,24290,11058,3438,12742,3789,2589,16036,4200,7820,169,560,1833,3356,4311,24292,8121,18690,24293,294,24294,2160,1682,2723,2766,3188,1884,1523,2787,3202,80,24300,4735,529,3267,24301,3441,14407,2382,24302,3684,11600,4271,3210,4334,7874
8265,3910,5569,905,1189,412,292,1442,3024,334,388,2802,1889,77,1413,288,241,1376,1886,627,43,58,3345,5938,8667,2753,971,24276,6260,10389,6463,872,116,2919,244,1574,4848,680,231,3026,5712,815,7669,383,2137,4276,7659,2072,2454,2933,10552,788,2171,462,12305,276,1149,2177,11129,5004,6817,1143,6320,6018,2544,540,733,2868,3795,3858,530,683,595,7795,15599,214,617,2520,1951,1456,3950,481,673,23707,837,7055,266,325,111,1464,1304
1625,63,19,516,1475,737,367,1172,616,8357,1316,6645,24277,8276,19066,9845,3246,4254,804,1214,4636,2812,2108,3887,919,4986,1045,340,303,2193,807,1368,3393,3387,1823,3327,2972,2484,588,5011,8504,923,11072,4026,3256,8083,1179,6501,4500,1741,2671,1284,3162,3831,4408,10906,2266,332,1638,666,22448,24299,5146,787,7482,2548,178,4235,2466,4270,491,3450,11588,23912,3308,8533,2179
2170,1665,433,18400,24262,54,5502,1594,24264,159,39,7613,181,1667,7692,183,2007,6158,5632,4218,18313,9992,969,2079,1410,1095,97,2073,580,4984,7770,1617,1418,3749,7609,7010,2969,998,12361,2738,851,4552,1806,1199,6037,205,1943,937,207,399,5733,6910,2815,16553,175,15938,4925,801,3932,2876,23353,1037,22299,142,1509,3253,420,19289,21417,1097,1603,1101,1104,1109,1113,623,18266
1815,1507,4556,6167,4445,4020,4364,2038,891,3511,14,182,19566,10423,3782,5500,3128,16965,910,2771,795,2557,1274,1281,475,2006,233,3364,4638,48,260,3914,7348,20588,3187,13104,926,9955,1266,4493,18534,18825,21188,1999,2107,5671,2777,20026,4806,3130,2892,1952,3531,9111,2389,5282,6865,23362,6163,2400,1792,24286,6850,2036,7993,8030,2448,14272,4826,5650
3298,28,12590,537,71,1604,657,4513,1466,22497,243,5283,545,932,2343,661,821,813,3425,3030,4682,131,2387,1201,94,22622,356,3720,1660,3746,720,117,16045,202,216,597,16033,122,95,1797,3525,253,20,620,2616,3724,269,8492,236,86,195,641,3967,4279,90,1733,643,5994,18643,5993,5451,1303,27,1652,1547,9510,5235,10579,1278,2330
24261,3481,2962,4,22258,4277,3659,24263,5019,4453,11808,6204,19679,4449,13721,984,4611,2142,4563,6232,2979,24283,14780,14781,22445,14783,12518,12517,13582,6064,8242,1267,1269,13660,4278,14784,1283,9300
18557,60,2639,667,3103,17341,1357,1870,2289,2843,3028,1437,4171,4172,472,4202,211,2103,1169,1931,2391,4308,743,2568,505,942,100,14998,1305,2953
431,4312,1007,1458,2201,16490,1239,3365,2911,96,6103,1668,8126,88,1708,8347,6378,5868,11202,1650,5415,3180,607,297,2433,1035,2214,2096,6381
12232,7178,1412,1122,35,3759,3419,14044,7691,855,264,11248,1390,565,147,7633,23535,5662,1306,1359,1569
476,11905,5231,12311,3710,10228,2957,5230,3311,3446,6247,13461
3192,649,3006,11844,6825,68,1030,12154,1086,2846,5031
1881,1783,10375,7297,3961,887,4887,3323,8169
84,24128,4262,16064,7758,2648,5360,3106,1261
152,982,1308,204,5352,5745,6215,2148
9994,145,751,115,5948,2318,11618
287,1595,8100,2796,13517,380,11439
2789,13954,2744,6804,18087,19080
12618,4257,1427,12560,8145
4675,701,7653,24282
784,265,8143,3988
24297,6483,14935,24298
13196,423,3896
5834,17603,1367
24266,112,6188
61,53,52
15372,1925,250
7031,6098,8900
18382,154,653
4211,310,16637
24303,1286,3903
1643,17375
3924,3904
18956,10520
23252,4581
18788,1449
648,3899
1245,29
20728,6087
13905,2008
3284,3309
5813,4316
11729,24270
24271,2302
13297,3606
3475,24278
2752,10062
8354,6550
786,259
20795,722
7414,5638
20995,222
6848,944
994,6512
5137,759
7675,12326
7931,9608
12822,2238
22125,3920
1450,17360
8467,17805
2702,2080
13295,880
24295,149
24296,8392
8505,26
9424,5958
16641,4893
2758,8460
17038,3108
12675
1133
3066
5741
2078
23742
22503
4439
