2482,6552,833,1806,505,4659,2839,1284,2471,26,4121,455,178,186,9248,1378,751,969,165,3482,4227,13046,2867,537,5177,325,271,228,226,430,328,3246,19377,2671,5800,13714,2396,90,172,1140,155,3728,1649,68,1312,1667,14345,1066,661,5777,743,464,438,1842,5852,175,2712,2295,6817,80,3247,2201,2412,5508,2480,74,2011,1172,13024,1259,2909,398,2638,264,5027,992,47,1723,2068,1179,511,2687,431,1755,19545,516,712,2186,3083,21824,5975,4125,2812,1413,1599,490,1092,2397,414,4334,1029,14057,130,4848,1650,497,1412,825,909,207,2420,2235,19357,2972,565,15677,787,19796,286,2314,3090,14369,1352,2890,4082,5531,6941,575,657,2013,18786,707,276,8896,2444,3856,211,1632,22509,5437,19871,14996,923,4311,990,8514,1311,9171,4477,14812,3139,5185,2943,1201,22940,214,3242,1707,11508,5696,3844,2195,4345,1458
1815,18710,1507,3149,8333,2352,7993,10974,3885,1898,3364,1424,1245,375,14,687,10018,12115,6167,8964,24474,4391,13644,1478,13888,1937,3125,5147,5629,3187,2892,48,7466,2789,10055,2334,4552,1858,3923,2080,2107,17776,3606,20994,18014,2491,795,2699,3494,2038,5670,23862,4278,2018,2307,10532,2142,2820,4924,9111,3569,6081,3659,840,15202,260,24488,5366,3793,2962,24489,3134,10331,6557,11984,2086,2061,23475,4449,3782,8900,24492,17036,2413,22203,5845,24128,16383,24494,11804,2876,16469,2345,24499,494,4052,8028,11374,2628,4515,2448,14027,6224,6804,8464,9259,4303,6850,2807,8270,475,7674,4430,4887,5387,8569,3119,4057,4465,24511,8544,13382,2624,13104,2924,6232,2336,12626,24515
3372,2254,3531,267,1887,334,1951,716,3162,652,673,1868,13128,4213,3556,231,5338,857,149,2685,123,3517,1303,2726,5658,5985,10748,2214,18557,6264,127,6108,1417,306,4736,4456,4090,2318,504,13377,1799,4116,1586,22672,19750,1406,1950,5745,4628,1124,3504,472,24477,4650,1600,12542,6489,196,2945,18400,1019,3562,5787,654,454,4753,4204,7497,7747,3014,5288,24484,22553,4360,250,2230,22558,671,105,2464,2589,458,1415,8630,235,263,22655,3720,11467,23457,18193,4883,11435,14726,19188,24496,2799,13597,2827,721,8132,1991,3270,24501,1086,1268,7613,8378,9284,5324,3855,24507,1447,2284,16775,14472,1827,23086,1480,24512,24513,2372,3284,1304,2879,4886,2228
43,3310,924,976,1993,3887,24472,2248,1451,1896,63,2072,116,837,3760,292,3144,5574,2008,145,35,5520,313,855,747,957,3442,2998,243,2921,1890,5183,380,15498,695,389,5877,112,159,3369,2171,1788,2631,631,4045,50,2097,436,403,650,998,683,588,283,1454,7828,1410,2548,198,2592,10133,2196,1386,3026,163,139,2258,2085,710,241,2958,140,6937,2433,905,2466,10830,399,2753,279,2652,1062,1727,5748,2289,5610,1612,815,7688,941,616,1619,5913,8614,3757,7629,170,12134,545,2051,453,4479,15782,3052,3259,13856,5826,2141,22280,2648,2332,22545,632,2083,1886,420,722,1509,3260,5184,1736,2955
12821,7178,1875,3308,9551,1467,2748,24020,2814,4500,293,20092,95,2046,3091,1588,21499,2683,788,15772,4484,15148,1021,725,2454,16369,5201,4305,117,122,4513,859,2319,496,5502,84,862,1222,7840,23484,1016,1459,804,5036,19282,17324,7791,2708,5101,2398,1897,72,633,242,1608,1233,973,3463,696,273,19621,2395,3892,7919,5769,3201,4002,23365,1161,6825,2354,102,1239,3059,4920,9362,6501,877,3351,12249,16602,1455,4040,8370,17401,4799,5730,5170,801,18702,4496,1737,3393,3523,3086,24514,11243,17881,18280,208,19586,3186,5329
649,28,7386,3076,55,9374,6368,202,356,2803,437,2212,2325,5254,771,4093,2285,974,351,2250,254,2000,18442,1182,13721,595,5283,6662,539,3506,21294,798,2937,4056,937,6524,5761,19758,2030,557,2151,2009,15674,3124,4180,1373,54,2735,5770,18651,2698,6067,2757,622,14268,605,817,4404,1883,3838,3480,24452,1471,6523,24504,1974,1618,1288,1135,5441,3768,17374,1291,550,842,14852,9932,2596,6549,598,1907,1532,19960,885,2101,236,4379,255,11448,7361
1314,152,481,624,340,3533,2330,1603,1149,2168,471,187,5829,666,1287,4679,3763,3493,645,2953,521,1943,944,4624,37,3957,2676,16067,34,3033,15004,3481,982,742,6266,1347,5712,11817,10763,19,4364,12154,1235,3795,443,204,1703,5698,16700,2063,2805,16288,4382,2385,15310,8016,1064,6959,11554,3696,1339,1432,3828,97,20792,1286,4355,1169,1434,3325,1808,2363,6425,1383,216,203
244,154,158,597,71,258,5778,932,86,733,2170,2177,1833,5719,6239,24479,2795,532,522,372,921,679,94,1810,383,936,329,1982,3941,392,4970,3759,5806,24486,573,304,2635,563,682,224,8685,2911,5235,17448,540,4682,3024,985,310,225,1905,546,653,5818,1001,1337,942,1822,1076,100,247,6048,60,1305,883,574,1206,3345,156,2384,5075,784
5568,13935,1437,4463,2639,1357,1594,15650,1055,6080,2066,1555,6372,19066,805,124,3073,3040,2200,1045,911,266,986,5886,10418,1675,2597,12363,12145,2565,2079,1904,18180,4876,10685,617,1708,24498,24500,1949,1294,15790,3232,217,11115,3729,3146,5928,5695,1388,3094,10351,5041,3058,4037,1295,3716,2111,20080,15227,6065,9125,6671,847,2270,7269,13353,1712,1702,10728
851,1018,813,2633,4141,29,580,3714,18729,361,542,6163,4225,926,1516,88,13554,22,7024,344,7347,7107,643,2308,9365,19678,182,2169,1110,8884,195,1173,371,8404,1266,22127,433,24502,2424,21510,3176,729,1493,1227,1538,20685,18380,24505,802,8505,14781,10010,1232,1748,1817,21594,2221,9739,6204
1368,24475,1032,3039,20,6257,249,1046,1606,789,520,9955,641,24485,3340,6613,8467,446,301,2193,14408,506,2885,4270,734,1214,6803,24493,891,517,912,107,3723,23503,3368,3457,6917,184,2604,3928,2369,3079,711,13195,11672,538,33,1175,6585,133,13371,17147,3251,5306
3418,1155,2813,7691,24471,39,674,1384,2484,10387,2198,2905,3420,2146,8914,24473,3505,2688,1189,4941,13168,612,23540,5024,2462,3419,3544,13905,11578,3327,2873,2131,1913,294,5504,423,5112,10057,1389,554,11413,970,415,5019,13851,17275,76,1882,4029,6336,1531
7986,2210,1316,6276,5628,4081,773,8779,1202,1900,1964,749,5274,408,2096,1067,4623,1733,24481,432,138,3210,1876,2287,2402,560,1418,3777,5486,2810,2414,3446,2109,15723,3932,3975,1328,22201,3899,18968
5684,92,15695,3243,23770,2532,1783,527,19289,3529,14178,13859,705,9545,698,22231,15938,4517,1614,1367,24503,858,8990,13920,7236,4969,1200,2243,16619,23606,17519,594
3203,323,77,964,1134,1301,872,58,131,619,10040,189,6535,4860,8312,18284,4709,507,24495,535,838,1405,3104,515,6848,20751,2513
8337,24423,7035,4487,3374,5004,4042,18351,410,5022,4851,4850,8466,5666,3330,2321,2627,1030,2488,11859,13941,3730,2902
115,1604,99,269,4064,2339,352,4389,1933,10638,2508
2007,4105,6415,9332,2329
14840,4812,4785,24506,3142
946,1747,1574,1271,18266
8945,8939,5919,1850,11458
24356,1881,2094,3321
24478,2202,2439,11396
3135,4262,5958,12044
988,386,3567
14791,1498,3967
8557,4277,3903
2035,3564,4028
67,66,65
2312,887,24508
24469,3511,3448
19704,18551
5641,6477
5523,24227
13998,1505
13289,479
2915,12315
22827,2298
24482,12324
13830,7307
9339,2075
24487,8904
9720,3129
23353,2279
4685,24491
10166,19808
21982,10520
13067,1220
4061,6103
19023,406
12550,5765
1162,3766
2427,4004
9847,3051
18240,8916
2702,899
12850,19192
18697,5843
758,24
4939,7215
22305,5616
2880,10050
530
5510
9830
8196
2756
2875
4758
5034
13295
22415
1925
